Time,Temp,Abs
3218,318.69445,0.13841702
3219,318.7074,0.141081199
3221,318.728313,0.139900342
3222,318.725499,0.142099187
3223,318.716895,0.141685039
3224,318.71829,0.139072746
3225,318.744454,0.142310947
3226,318.733485,0.141877681
3228,318.765831,0.138413757
3229,318.735891,0.141994506
3230,318.735226,0.140210539
3232,318.740566,0.141501054
3233,318.750092,0.141029045
3234,318.752947,0.140958816
3235,318.784408,0.139205843
3236,318.777409,0.142521367
3238,318.776134,0.142177329
3240,318.788088,0.141041055
3241,318.81566,0.140075535
3243,318.834732,0.143037379
3245,318.795344,0.140146449
3246,318.804981,0.140129507
3249,318.802705,0.141589373
3250,318.830355,0.141219065
3251,318.828271,0.140626475
3253,318.828031,0.140201598
3254,318.807483,0.141384617
3256,318.837387,0.14162223
3259,318.842277,0.143609539
3261,318.848867,0.141138598
3263,318.878616,0.141882241
3264,318.866824,0.140733093
3265,318.880973,0.142092258
3267,318.864075,0.141582608
3268,318.870367,0.141880006
3271,318.902824,0.143906608
3274,318.87662,0.142529026
3276,318.925693,0.139874086
3278,318.87929,0.140449733
3279,318.88357,0.14110148
3280,318.913148,0.141512319
3281,318.94969,0.141171083
3283,318.907851,0.141376898
3284,318.943879,0.143862069
3285,318.901406,0.143165037
3287,318.938637,0.143001646
3288,318.962306,0.142179743
3290,318.965071,0.141962275
3291,318.948504,0.141838208
3292,318.984674,0.141757652
3294,318.977942,0.142383665
3296,318.981533,0.142882064
3298,318.977069,0.144157156
3299,318.979337,0.142366558
3301,318.997128,0.141018346
3302,318.996864,0.142224386
3303,319.00669,0.1413607
3304,319.036613,0.142536849
3305,319.003291,0.142746702
3306,318.987087,0.143302336
3308,319.001897,0.140954271
3309,318.997282,0.141645551
3310,319.011818,0.141550943
3312,319.036277,0.141437054
3313,319.007371,0.143089771
3315,319.044852,0.141780257
3316,319.05357,0.141182631
3318,319.061712,0.139083445
3319,319.056183,0.140869051
3321,319.069269,0.1408678
3324,319.042881,0.141851693
3325,319.040381,0.140420228
3326,319.040381,0.141346037
3328,319.074085,0.140085399
3331,319.098003,0.141473994
3332,319.081185,0.140618101
3334,319.113965,0.140324056
3336,319.08697,0.142186448
3337,319.127121,0.139387563
3339,319.113917,0.140552685
3340,319.111265,0.139579549
3342,319.10971,0.14054203
3343,319.126881,0.140079469
3344,319.118804,0.141273752
3346,319.130254,0.140999138
3347,319.138971,0.140604928
3350,319.125904,0.140403017
3352,319.167558,0.141199857
3353,319.132627,0.14251098
3355,319.167999,0.142581418
3356,319.167999,0.141075477
3357,319.163961,0.140653625
3358,319.16018,0.138996527
3360,319.175578,0.141301915
3361,319.186273,0.141833931
3363,319.188164,0.139489055
3364,319.178646,0.140671819
3366,319.229596,0.140968099
3368,319.197913,0.140332788
3369,319.206485,0.14268747
3372,319.201454,0.14263998
3375,319.2113,0.141544417
3376,319.187523,0.141741261
3378,319.213727,0.139522255
3381,319.223573,0.141236231
3382,319.249639,0.14177376
3383,319.252282,0.140078992
3385,319.257946,0.140609577
3386,319.235893,0.14175804
3387,319.24871,0.141266614
3390,319.303385,0.140984923
3391,319.274254,0.141352668
3392,319.247388,0.142951503
3393,319.289193,0.141311884
3396,319.285701,0.14243342
3398,319.296578,0.140212432
3399,319.281424,0.140886411
3401,319.306638,0.140594155
3403,319.311852,0.140879899
3404,319.311852,0.137487903
3405,319.326557,0.14151974
3407,319.317258,0.140210539
3410,319.332196,0.141572923
3411,319.330474,0.140878603
3412,319.342343,0.14098528
3415,319.309017,0.141306475
3416,319.343312,0.141281739
3417,319.33186,0.140631124
3420,319.370926,0.141168863
3422,319.347157,0.142404422
3424,319.399107,0.142118767
3425,319.364007,0.139951319
3428,319.3878,0.140872017
3430,319.401958,0.143306553
3432,319.389505,0.141053557
3434,319.39431,0.142834514
3435,319.429401,0.141772792
3437,319.402608,0.142634586
3440,319.397963,0.14225477
3442,319.412545,0.140982524
3443,319.424749,0.140342504
3444,319.442613,0.141889021
3445,319.460741,0.139833689
3446,319.460741,0.143051311
3448,319.411624,0.13939181
3449,319.43423,0.1413683
3451,319.470855,0.139883265
3453,319.455161,0.140558735
3454,319.455161,0.13964884
3455,319.438482,0.141448245
3456,319.464393,0.142277464
3457,319.454384,0.141080916
3459,319.465994,0.141639054
3461,319.483409,0.140810624
3462,319.437649,0.140600562
3463,319.476386,0.140660822
3464,319.464745,0.139824003
3466,319.478245,0.141064584
3467,319.478245,0.142149285
3469,319.481455,0.140076891
3471,319.495587,0.139635876
3473,319.499934,0.139890939
3476,319.48047,0.140642077
3478,319.489325,0.140754283
3480,319.520733,0.139374048
3481,319.523071,0.14153409
3483,319.517691,0.140795618
3484,319.492703,0.138311446
3487,319.50424,0.141344577
3490,319.533222,0.141066045
3492,319.54535,0.141737089
3494,319.527441,0.140629053
3496,319.554252,0.139656156
3497,319.574449,0.141841605
3498,319.559423,0.141537994
3501,319.59274,0.14112781
3502,319.544605,0.140948176
3503,319.552298,0.139738008
3505,319.584719,0.141529813
3507,319.574881,0.142562807
3509,319.598127,0.140815914
3510,319.565731,0.142735377
3512,319.587088,0.140494347
3514,319.585863,0.140980586
3515,319.597166,0.141867131
3516,319.597614,0.139629126
3518,319.618802,0.141665638
3519,319.591619,0.142121419
3520,319.572911,0.141105592
3521,319.608924,0.142804518
3524,319.598094,0.140760571
3525,319.634922,0.143567056
3526,319.602032,0.142013744
3527,319.608236,0.140923396
3528,319.619986,0.142185777
3530,319.658558,0.141931757
3532,319.622211,0.142261669
3534,319.636274,0.142341152
3536,319.649913,0.141692713
3537,319.67931,0.140795261
3538,319.656124,0.141613871
3540,319.642181,0.142361164
3541,319.654947,0.142630562
3542,319.646871,0.140916526
3543,319.664143,0.142255157
3545,319.655019,0.143026769
3546,319.664199,0.141031951
3548,319.641452,0.142007858
3550,319.688474,0.142486394
3551,319.673563,0.140040442
3552,319.718214,0.142448157
3554,319.672691,0.141477063
3555,319.694108,0.142015114
3556,319.727369,0.144145072
3558,319.712371,0.141571194
3559,319.697413,0.142376691
3560,319.71402,0.143681929
3563,319.732634,0.143588677
3564,319.711971,0.141508728
3565,319.727824,0.140833288
3567,319.756129,0.143946007
3568,319.714475,0.141533658
3570,319.734154,0.142088607
3571,319.718164,0.141045883
3573,319.747006,0.143341303
3575,319.77543,0.141837061
3576,319.746182,0.143056423
3579,319.767011,0.142846897
3580,319.756,0.141642362
3581,319.760977,0.143056244
3582,319.745245,0.145129994
3584,319.783247,0.143432438
3586,319.807492,0.141969994
3588,319.797873,0.142879665
3589,319.772068,0.142807797
3590,319.759176,0.141705304
3591,319.764833,0.142898873
3593,319.775756,0.143695295
3595,319.779533,0.142890662
3598,319.824133,0.142295674
3600,319.791912,0.142729253
3601,319.816557,0.143701822
3603,319.786846,0.143576354
3604,319.817716,0.141336009
3607,319.822413,0.141981795
3609,319.834446,0.142280191
3610,319.838055,0.144872949
3612,319.835199,0.141847611
3614,319.826525,0.142284572
3615,319.825605,0.142166659
3616,319.830989,0.142911926
3618,319.815779,0.142613813
3620,319.836085,0.141019911
3623,319.847615,0.142786428
3624,319.882114,0.142767191
3625,319.874145,0.142828226
3627,319.8646,0.141795933
3628,319.832789,0.144468024
3630,319.854055,0.142877176
3631,319.869232,0.142418832
3633,319.883065,0.141891494
3634,319.868776,0.142579526
3635,319.906697,0.141968265
3637,319.875176,0.14354296
3639,319.851734,0.1438867
3640,319.909888,0.144816265
3642,319.915969,0.141328409
3643,319.895337,0.144418284
3646,319.879728,0.143072605
3647,319.93024,0.14190656
3648,319.945495,0.143407852
3649,319.937855,0.143018201
3651,319.908384,0.142368749
3652,319.924864,0.143331721
3654,319.94267,0.142948866
3655,319.907536,0.140705988
3657,319.933023,0.142153129
3658,319.907608,0.142369613
3659,319.951773,0.142558888
3661,319.936591,0.143098593
3662,319.958052,0.143937796
3664,319.919175,0.142345682
3665,319.944398,0.144360051
3666,319.968243,0.143136606
3668,319.961475,0.143529162
3670,319.937662,0.142275915
3672,319.935894,0.143475413
3674,319.975745,0.143049002
3676,319.945876,0.143337339
3678,319.964195,0.144395605
3679,319.969402,0.142481834
3680,319.969402,0.142191842
3682,319.966738,0.144701123
3684,319.997581,0.142756879
3685,319.994798,0.143301219
3686,319.979496,0.142855376
3687,319.997133,0.144102827
3688,320.005507,0.142446905
3689,319.977168,0.143427938
3691,319.996333,0.142319277
3692,319.967273,0.142939627
3694,319.997524,0.143320486
3695,320.019112,0.144677833
3696,320.019112,0.142734036
3697,319.993421,0.142190039
3698,320.012298,0.142092511
3700,320.024918,0.141870037
3702,320.027374,0.143233433
3703,320.032509,0.143222407
3705,320.038643,0.144013658
3708,320.05064,0.14306578
3709,320.034332,0.142459184
3710,320.030581,0.141817033
3712,320.049416,0.142358661
3714,320.067106,0.143130124
3716,320.074927,0.142649338
3717,320.04728,0.143360093
3719,320.048719,0.140874133
3721,320.048535,0.144012258
3723,320.099142,0.144453436
3724,320.052733,0.14361468
3725,320.084555,0.143157363
3728,320.084019,0.144451916
3729,320.080221,0.142896235
3732,320.076406,0.143391103
3735,320.085626,0.144060552
3737,320.087769,0.145583823
3739,320.087817,0.143057138
3742,320.122755,0.144782484
3743,320.119453,0.143249989
3746,320.12964,0.144052327
3748,320.131663,0.143336356
3749,320.118093,0.143176228
3750,320.139939,0.143166035
3751,320.133646,0.14302738
3753,320.114254,0.142193809
3755,320.118028,0.143767998
3758,320.131743,0.143394202
3760,320.130311,0.142228827
3761,320.110231,0.140692398
3763,320.129207,0.143325493
3764,320.138659,0.142635316
3766,320.184995,0.140223295
3767,320.145328,0.142277747
3769,320.154051,0.142935023
3770,320.178375,0.143784538
3771,320.169044,0.143811747
3772,320.171091,0.14302288
3773,320.157353,0.141716316
3774,320.172034,0.142993227
3775,320.167061,0.143818021
3777,320.159729,0.143334523
3778,320.183724,0.142016619
3780,320.197892,0.143844768
3782,320.184443,0.141483128
3783,320.199331,0.14268741
3785,320.18537,0.142100126
3786,320.211379,0.1440617
3789,320.223923,0.142987222
3790,320.223875,0.142651483
3791,320.166212,0.142910048
3793,320.208157,0.144043669
3794,320.195812,0.142860591
3796,320.229255,0.14369075
3798,320.218981,0.143092334
3799,320.201048,0.143964082
3800,320.205645,0.144219384
3801,320.212313,0.143612132
3802,320.202775,0.141948059
3804,320.196035,0.141710833
3806,320.206972,0.143466011
3807,320.223018,0.143901736
3808,320.227448,0.143936455
3809,320.237113,0.142990649
3810,320.221771,0.143739551
3811,320.215087,0.143477976
3812,320.262448,0.142418578
3813,320.236697,0.144114301
3815,320.252271,0.144056395
3816,320.219828,0.141593859
3818,320.239927,0.14349483
3819,320.254053,0.142211378
3820,320.25247,0.142270103
3822,320.254069,0.142449126
3824,320.266803,0.144114301
3825,320.268338,0.143061534
3827,320.26829,0.144254208
3830,320.255763,0.143719256
3831,320.271664,0.142781973
3832,320.281896,0.141570523
3835,320.265899,0.143704593
3836,320.289506,0.143485174
3837,320.278882,0.143587336
3840,320.28921,0.143460929
3842,320.272837,0.143045798
3843,320.272837,0.144586161
3844,320.305989,0.142963544
3845,320.289313,0.144138143
3847,320.30439,0.145355597
3849,320.313182,0.142474398
3850,320.284908,0.144036233
3851,320.341127,0.142515644
3853,320.331447,0.145080462
3854,320.312998,0.143154159
3855,320.338305,0.140677258
3856,320.302846,0.142563313
3858,320.344924,0.143648699
3859,320.34924,0.145584032
3862,320.334964,0.144105822
3864,320.359654,0.144890338
3866,320.338169,0.143568426
3868,320.343756,0.144211769
3869,320.343756,0.143279761
3871,320.360677,0.142662883
3873,320.374033,0.145286873
3874,320.374033,0.144412831
3875,320.360749,0.143493533
3876,320.360749,0.145684242
3877,320.380634,0.14410384
3879,320.35437,0.146157309
3882,320.38045,0.142308965
3884,320.362571,0.14495492
3885,320.362571,0.14413406
3887,320.382289,0.146894604
3888,320.366223,0.143919617
3889,320.368964,0.142628774
3890,320.368964,0.145603254
3892,320.39327,0.144842923
3893,320.394261,0.146685898
3895,320.391272,0.144474343
3896,320.408303,0.14483133
3897,320.375254,0.144411162
3899,320.392638,0.144934997
3900,320.386628,0.144992292
3902,320.428771,0.147689819
3903,320.409158,0.144400701
3905,320.433885,0.145293057
3908,320.418013,0.141281858
3910,320.409414,0.149220228
3911,320.399919,0.142300099
3912,320.417494,0.147326484
3915,320.421122,0.143125773
3916,320.429649,0.144176424
3918,320.416814,0.152433381
3919,320.43653,0.15227364
3920,320.4419,0.151182666
3922,320.448733,0.138699547
3923,320.425909,0.151285678
3925,320.456221,0.151534677
3926,320.441477,0.154797807
3928,320.431088,0.150154486
3929,320.436322,0.152721345
3932,320.437641,0.151203349
3934,320.439359,0.152781367
3935,320.439359,0.153636545
3936,320.497111,0.151573658
3938,320.476766,0.151255384
3941,320.443578,0.151437521
3943,320.460072,0.153335288
3944,320.470485,0.154044554
3947,320.503479,0.152876318
3949,320.496959,0.142909586
3950,320.470676,0.14193356
3951,320.489144,0.143516839
3952,320.475175,0.142078266
3955,320.481369,0.153178021
3957,320.467432,0.141773328
3959,320.503655,0.14278625
3960,320.50224,0.145342827
3963,320.517103,0.14242512
3964,320.51258,0.142245501
3965,320.510135,0.14367421
3967,320.50622,0.141708314
3968,320.507594,0.143621534
3969,320.511949,0.14382793
3970,320.482982,0.1425374
3971,320.54073,0.141979069
3972,320.52896,0.151826128
3973,320.517158,0.151661664
3975,320.510231,0.15125531
3977,320.526251,0.154158413
3979,320.525172,0.153448016
3981,320.559833,0.152872086
3982,320.53544,0.154835254
3983,320.524205,0.152864352
3985,320.533554,0.153204724
3986,320.541847,0.153332129
3987,320.541113,0.15368928
3989,320.560025,0.154886514
3991,320.530973,0.155791357
3993,320.549502,0.153524876
3994,320.563492,0.151959077
3996,320.546793,0.153766364
3998,320.552586,0.153409392
4001,320.561327,0.153821647
4003,320.556972,0.153906688
4004,320.572847,0.153664902
4006,320.571713,0.153338715
4008,320.563875,0.1465168
4010,320.584081,0.151105061
4013,320.576291,0.149176881
