Time,Abs,Temp
3336,0.062412739,291.32696
3337,0.061606906,291.312809
3339,0.063958049,291.314567
3341,0.060139362,291.303973
3342,0.061132312,291.330257
3344,0.060831536,291.321833
3345,0.061408333,291.34221
3346,0.067913271,291.3348
3347,0.065411039,291.310712
3351,0.061439555,291.314985
3355,0.060788538,291.280006
3357,0.061964758,291.289699
3358,0.061663497,291.322701
3360,0.059333075,291.277525
3362,0.062843256,291.278629
3363,0.059029065,291.280194
3364,0.063991286,291.314749
3366,0.06422393,291.293252
3367,0.063469559,291.308237
3369,0.059015781,291.27056
3371,0.062361725,291.289449
3373,0.063428126,291.251847
3375,0.060344256,291.272509
3376,0.063345961,291.26669
3377,0.061732482,291.253796
3378,0.061108951,291.251073
3380,0.06239083,291.249044
3381,0.063234143,291.274045
3383,0.06286148,291.26887
3384,0.062576011,291.242093
3385,0.06307894,291.26463
3386,0.061615378,291.267763
3387,0.063531131,291.252262
3388,0.061240435,291.244107
3389,0.061899737,291.224008
3392,0.060092509,291.23243
3394,0.061881974,291.231337
3396,0.063505538,291.239248
3397,0.060999278,291.209644
3399,0.063310623,291.219583
3400,0.06337136,291.230615
3402,0.062191274,291.220494
3403,0.057123285,291.215497
3405,0.063992932,291.212708
3407,0.061943352,291.227579
3409,0.059521526,291.204382
3411,0.059645522,291.205794
3412,0.063722789,291.22032
3414,0.060985845,291.235472
3415,0.062439844,291.195581
3416,0.060892347,291.203518
3417,0.063859984,291.203298
3419,0.062316902,291.183197
3422,0.060493898,291.188732
3423,0.060540941,291.188743
3424,0.060061507,291.205478
3426,0.062609673,291.180482
3427,0.061811954,291.172904
3428,0.061158564,291.176359
3429,0.060283639,291.176396
3430,0.059706524,291.14738
3433,0.059831195,291.169523
3435,0.064057194,291.1538
3436,0.061608277,291.169071
3438,0.061188485,291.138936
3440,0.059921134,291.201669
3443,0.060410086,291.122196
3444,0.064304434,291.145818
3446,0.060166538,291.153704
3447,0.061801776,291.155861
3448,0.062186047,291.152586
3451,0.061354995,291.137132
3452,0.061583489,291.17307
3454,0.056805715,291.118195
3455,0.06293691,291.095585
3456,0.062416233,291.125606
3457,0.063528791,291.149678
3459,0.060199898,291.121585
3462,0.062782653,291.145822
3463,0.059875168,291.128481
3465,0.062676236,291.121247
3466,0.059136935,291.128131
3467,0.059832562,291.112922
3468,0.060193893,291.149223
3470,0.062011097,291.107577
3472,0.060239568,291.118301
3474,0.059163217,291.120601
3476,0.062246807,291.113227
3478,0.061595988,291.101458
3480,0.058859475,291.090602
3481,0.062508293,291.101726
3483,0.059705395,291.101353
3484,0.060881119,291.112991
3486,0.058571026,291.111153
3489,0.061688442,291.088722
3491,0.059683327,291.115698
3492,0.060067274,291.087783
3495,0.060254376,291.089721
3496,0.058685299,291.102862
3498,0.059010148,291.098827
3500,0.059444461,291.053746
3501,0.062470481,291.06265
3502,0.059533786,291.090951
3504,0.062053349,291.048503
3507,0.05917158,291.065767
3508,0.059214477,291.076495
3510,0.059244029,291.058984
3511,0.060252801,291.096921
3514,0.059765693,291.070134
3515,0.061154511,291.060434
3517,0.062038418,291.051684
3518,0.06016954,291.08086
3519,0.058927987,291.040042
3520,0.057638738,291.030764
3522,0.059073612,291.059236
3523,0.059611253,291.046811
3525,0.060209237,291.053338
3526,0.059632603,291.036635
3528,0.059683029,291.034603
3529,0.058444966,290.991662
3530,0.06094712,291.052513
3531,0.058737453,291.055249
3532,0.059813105,291.019672
3534,0.060798276,291.049004
3535,0.058409784,290.996402
3536,0.060830526,291.063868
3537,0.059424721,290.991455
3538,0.062721334,291.033046
3540,0.059496082,291.045366
3541,0.063099571,290.989474
3543,0.06371443,291.029189
3544,0.059777811,291.028213
3546,0.061521389,291.018434
3547,0.058885355,291.006279
3549,0.062132102,291.025449
3551,0.060737271,290.957372
3553,0.061433382,291.00214
3556,0.058100387,290.974705
3559,0.058868073,291.021282
3561,0.058442656,290.993913
3562,0.05754992,291.002252
3563,0.060015343,291.002471
3564,0.059738066,290.983158
3565,0.059299514,290.978981
3566,0.059816103,290.982373
3568,0.060988318,290.989106
3569,0.059764236,290.988707
3573,0.059227236,290.971475
3575,0.059621912,290.9899
3578,0.0639259,290.95158
3579,0.058228742,290.963928
3580,0.062048901,290.963157
3581,0.060589924,290.960304
3583,0.0597771,290.978756
3584,0.058329601,290.937236
3586,0.060301989,290.959789
3587,0.061078765,290.956512
3589,0.06219247,290.961805
3591,0.05874886,290.910658
3592,0.059180986,290.963283
3593,0.058234278,290.944045
3595,0.057826515,290.973228
3596,0.057185352,290.953617
3598,0.059314322,290.921298
3599,0.056050763,290.915296
3600,0.061332095,290.921105
3601,0.060124766,290.977313
3602,0.059397563,290.939327
3603,0.062392473,290.968368
3605,0.060236119,290.941344
3607,0.058913901,290.933132
3609,0.058885679,290.903856
3610,0.055690773,290.958332
3612,0.058914881,290.946509
3614,0.059357498,290.945339
3615,0.062649027,290.944015
3617,0.060803309,290.961684
3619,0.060183041,290.921229
3621,0.057272322,290.917823
3623,0.059538923,290.918362
3624,0.055452239,290.905768
3626,0.056678869,290.90425
3628,0.061970342,290.916061
3629,0.060132854,290.905432
3631,0.062565245,290.907719
3632,0.064243078,290.900008
3633,0.061852545,290.89371
3634,0.059419945,290.88808
3636,0.058005732,290.904658
3638,0.061664455,290.863813
3640,0.068503134,290.896279
3641,0.057948403,290.880945
3642,0.059546314,290.911507
3643,0.058054227,290.883027
3644,0.057792123,290.870572
3646,0.058456693,290.876612
3647,0.058351364,290.872975
3648,0.059641276,290.900517
3649,0.059038706,290.876766
3650,0.058686897,290.885775
3652,0.057298698,290.878038
3653,0.056527499,290.874271
3655,0.060258094,290.875171
3656,0.059354234,290.846071
3658,0.060648233,290.856585
3660,0.056536049,290.859669
3661,0.05845844,290.83472
3663,0.057207912,290.841378
3665,0.058189522,290.854757
3666,0.060732834,290.872649
3669,0.05959985,290.850207
3670,0.059336636,290.818445
3672,0.060242333,290.84536
3673,0.060594153,290.848638
3675,0.062017817,290.845295
3676,0.062517144,290.864859
3678,0.056406777,290.863096
3679,0.060289022,290.825153
3680,0.060546238,290.829496
3681,0.058230162,290.843328
3683,0.057110973,290.859651
3686,0.058912955,290.831643
3687,0.058294311,290.807516
3689,0.059486195,290.854534
3690,0.058313377,290.83546
3691,0.056268055,290.800946
3692,0.062048122,290.834553
3693,0.061866097,290.824456
3695,0.057976473,290.833171
3697,0.05944927,290.784323
3700,0.06102654,290.812165
3701,0.05643525,290.813245
3702,0.058266602,290.786313
3703,0.058936022,290.822962
3705,0.057202566,290.779654
3707,0.06293305,290.792033
3708,0.058599938,290.800427
3709,0.058722012,290.812613
3710,0.062814511,290.794218
3712,0.057548475,290.793933
3713,0.06287922,290.838242
3714,0.060668562,290.807894
3715,0.059771482,290.774213
3717,0.062297661,290.804358
3719,0.061891589,290.811427
3722,0.060013145,290.760855
3724,0.059943125,290.808058
3725,0.058851175,290.802132
3727,0.066514656,290.769569
3729,0.063304573,290.777616
3732,0.054657973,290.761019
3733,0.059492104,290.773771
3736,0.06457305,290.752359
3738,0.064006701,290.737954
3740,0.057461683,290.77701
3742,0.057803333,290.744418
3744,0.06710431,290.751373
3747,0.063244142,290.73669
3748,0.063601702,290.7614
3749,0.062868208,290.723679
3750,0.063109472,290.741961
3751,0.057145458,290.721981
3753,0.059137378,290.75011
3754,0.059433538,290.742269
3755,0.055262577,290.753466
3756,0.056936551,290.753876
3758,0.053997427,290.747718
3760,0.063898578,290.731622
3762,0.068351254,290.744657
3763,0.066508077,290.733716
3764,0.066082798,290.728458
3766,0.064267755,290.743333
3767,0.062849149,290.736351
3768,0.065425999,290.718608
3769,0.062672049,290.700608
3770,0.06720157,290.734729
3772,0.067485437,290.715638
3774,0.063320629,290.675058
3776,0.065441102,290.742417
3778,0.065330669,290.695977
3780,0.064233325,290.71336
3781,0.065112494,290.739279
3782,0.063540809,290.715648
3783,0.06418018,290.722487
3785,0.066150323,290.705233
3786,0.065026976,290.705593
3787,0.06780944,290.712278
3789,0.065934718,290.718089
3790,0.066582032,290.702172
3792,0.065355338,290.70473
3793,0.063786045,290.740588
3795,0.066614889,290.683912
3796,0.068031482,290.692411
3798,0.067182355,290.679334
3800,0.06451337,290.675219
3801,0.057809599,290.691909
3804,0.056997113,290.69763
3806,0.06474591,290.681737
3808,0.062284421,290.660559
3809,0.068904243,290.689618
3810,0.067229852,290.68094
3811,0.065073036,290.688538
3812,0.067634657,290.660443
3814,0.06437999,290.662731
3815,0.06721577,290.688267
3818,0.065767676,290.698643
3819,0.064956293,290.676129
3821,0.066820569,290.672155
3823,0.063623011,290.665481
3826,0.06339059,290.669942
3827,0.063032612,290.659823
3830,0.063712507,290.663487
3831,0.067919388,290.665222
3832,0.070595376,290.650383
3833,0.065195262,290.656967
3835,0.066399299,290.686065
3836,0.067133069,290.636636
3837,0.067131199,290.654073
3840,0.06770502,290.638892
3843,0.062657461,290.631581
3845,0.067341775,290.630011
3846,0.063155934,290.634049
3847,0.065762259,290.639604
3849,0.066380836,290.609589
3851,0.066498481,290.641699
3852,0.066416852,290.61508
3853,0.065532729,290.613111
3856,0.063193448,290.615876
3857,0.067774639,290.614448
3858,0.066071168,290.599311
3860,0.066622704,290.606281
3861,0.065168582,290.63173
3863,0.063608892,290.634379
3865,0.067983985,290.61078
3866,0.065376855,290.642608
3867,0.065977834,290.629414
3869,0.056861714,290.618123
3870,0.055469736,290.592942
3873,0.067011692,290.598613
3875,0.067863002,290.598342
3878,0.065795504,290.588838
3879,0.066541418,290.606546
3881,0.057089154,290.573674
3882,0.064877324,290.602005
3883,0.06502863,290.579261
3885,0.06263452,290.588244
3888,0.065658569,290.605309
3890,0.06282863,290.5943
3891,0.058631461,290.592254
3893,0.064833537,290.593232
3894,0.055806939,290.600896
3895,0.065872952,290.572834
3896,0.064636968,290.574441
3899,0.066876307,290.612688
3900,0.055353161,290.57282
