Time,Abs1,Temp1,Abs2,Temp2
2829,0.132528797,317.103041,0.063473545,292.264675
2832,0.132865295,317.10058,0.065340355,292.259842
2837,0.133518711,317.162556,0.064639941,292.295524
2841,0.131426588,317.172988,0.065297544,292.253771
2844,0.13161698,317.176398,0.063918225,292.217271
2850,0.130950779,317.224895,0.064873211,292.225353
2854,0.132148296,317.205907,0.06607496,292.232706
2856,0.130756199,317.266914,0.065318815,292.228897
2859,0.132699847,317.234683,0.061959356,292.197958
2860,0.13401705,317.253525,0.067442924,292.240736
2861,0.132212833,317.264027,0.065341949,292.225971
2864,0.132886708,317.26874,0.068803295,292.226813
2870,0.13139376,317.319833,0.064065918,292.178645
2871,0.133072317,317.323652,0.063238479,292.207571
2873,0.133952454,317.339999,0.061130464,292.204711
2876,0.132567465,317.363766,0.065857798,292.168478
2879,0.132762492,317.358645,0.062967636,292.183214
2883,0.132726163,317.385723,0.0627103,292.150295
2889,0.132836938,317.421571,0.064477213,292.168388
2890,0.132934094,317.452746,0.063809015,292.141111
2892,0.133753613,317.429571,0.066664353,292.126868
2895,0.136365831,317.44687,0.066989884,292.097947
2897,0.134504885,317.45298,0.065965749,292.120301
2900,0.13528496,317.470343,0.066928692,292.123259
2907,0.134138838,317.511329,0.067925438,292.123087
2913,0.132220984,317.549627,0.071002752,292.091534
2914,0.133139208,317.523618,0.067394704,292.102275
2915,0.133853942,317.558629,0.07104113,292.086623
2918,0.134301812,317.55555,0.068699032,292.102428
2921,0.133552581,317.596883,0.067790285,292.098104
2924,0.133439258,317.579018,0.069131888,292.056054
2928,0.134716287,317.647204,0.066509195,292.091215
2930,0.133908689,317.62996,0.06873621,292.07464
2935,0.132341132,317.665052,0.065808848,292.044339
2936,0.134883151,317.647849,0.066719711,292.074952
2937,0.132855952,317.659765,0.065028474,292.010093
2938,0.130929142,317.652211,0.069402412,292.094053
2944,0.132059529,317.717262,0.06774886,292.022729
2948,0.133628279,317.708569,0.067741632,292.00583
2957,0.132993966,317.745246,0.065781593,292.00927
2958,0.133865282,317.745503,0.064710423,292.003077
2961,0.132365853,317.766584,0.066020146,291.990035
2963,0.132901505,317.751335,0.066117823,291.986775
2969,0.135765627,317.797673,0.066775315,291.963754
2972,0.135264069,317.817844,0.06736166,291.986088
2974,0.134154171,317.82966,0.06656374,291.946966
2977,0.134467095,317.822286,0.064408965,291.931962
2985,0.134909675,317.861026,0.069509394,291.938107
2988,0.134526581,317.8735,0.066291027,291.921011
2992,0.134768963,317.899161,0.064985454,291.923379
2998,0.134030268,317.931149,0.069292821,291.911998
3002,0.137648553,317.92703,0.065827288,291.907392
3004,0.13317889,317.929391,0.065082088,291.909903
3005,0.136313677,317.947147,0.066150561,291.888178
3007,0.133999184,317.978129,0.064738609,291.866463
3008,0.134217635,317.984119,0.064842641,291.877311
3019,0.134169608,318.016922,0.065085731,291.843891
3021,0.135734841,317.99162,0.06681145,291.839963
3023,0.136183947,318.030813,0.06505046,291.839167
3025,0.134460956,318.043122,0.065139256,291.828146
3027,0.134192288,318.084648,0.066886961,291.866917
3031,0.134815171,318.060039,0.065442733,291.832118
3040,0.135456041,318.100785,0.066158757,291.78928
3041,0.134424344,318.118367,0.067975871,291.769473
3043,0.135782108,318.106389,0.066170365,291.761543
3048,0.137749568,318.116224,0.069893435,291.78174
3051,0.137184009,318.155689,0.067542203,291.764343
3052,0.138393849,318.155151,0.067737699,291.751578
3057,0.137908921,318.189002,0.066358522,291.799344
3058,0.136659786,318.192124,0.064218022,291.773868
3060,0.138724923,318.169817,0.066757202,291.748672
3063,0.138122335,318.194059,0.06868621,291.766679
3064,0.13911432,318.186771,0.06740208,291.721674
3066,0.13909696,318.213291,0.064397402,291.742147
3069,0.137452096,318.239505,0.062093962,291.743954
3071,0.136082232,318.232402,0.064949289,291.737101
3077,0.136962682,318.26043,0.068841025,291.689587
3082,0.139087766,318.298463,0.065200828,291.732164
3086,0.139107302,318.300566,0.064175405,291.741128
3087,0.138545752,318.291955,0.064193472,291.708656
3088,0.138094902,318.307708,0.067288421,291.698866
3090,0.139331877,318.293752,0.065609857,291.670843
3091,0.139404237,318.307179,0.068097822,291.690062
3093,0.139575049,318.3166,0.066616245,291.685698
3098,0.138944805,318.323502,0.066155382,291.694342
3100,0.138014376,318.336366,0.067327991,291.712198
3101,0.141259387,318.355994,0.063240163,291.653716
3106,0.137929007,318.38423,0.066939235,291.683351
3109,0.137653634,318.389101,0.069547467,291.682474
3111,0.13931863,318.379264,0.06528569,291.659983
3113,0.139838144,318.409104,0.067304865,291.66152
3116,0.140011028,318.409313,0.06264089,291.70541
3120,0.139962331,318.424277,0.062750675,291.636095
3127,0.139946923,318.457709,0.062179506,291.621589
3129,0.1384767,318.481801,0.064708412,291.6583
3130,0.138959125,318.467305,0.064731933,291.631045
3137,0.140996426,318.504681,0.063972481,291.617411
3140,0.13975057,318.513144,0.067942999,291.61778
3143,0.138478011,318.514203,0.062814213,291.576585
3146,0.138939917,318.548737,0.064607292,291.59831
3148,0.140750125,318.510177,0.064093225,291.609151
3154,0.140799135,318.574268,0.067031719,291.581093
3157,0.140425846,318.567314,0.062188018,291.58571
3159,0.140376777,318.591802,0.062921792,291.586236
3160,0.140314221,318.564162,0.061094556,291.567268
3163,0.140350089,318.591915,0.063201055,291.556588
3165,0.140744403,318.577493,0.062306982,291.545473
3168,0.142535955,318.644006,0.064063638,291.548936
3172,0.139725506,318.643252,0.06529709,291.536239
3174,0.140456215,318.632,0.063285828,291.521324
3175,0.142749786,318.669653,0.061756086,291.557593
3179,0.138533428,318.623813,0.064044259,291.523053
3180,0.141903266,318.658058,0.061499704,291.553791
3185,0.14087227,318.696919,0.063310593,291.529095
3187,0.140941232,318.698074,0.062048242,291.554917
3189,0.140294313,318.699486,0.062948637,291.546355
3190,0.140294343,318.700432,0.065484114,291.51677
3193,0.140406638,318.691426,0.062616915,291.509274
3195,0.141081199,318.7074,0.065088011,291.517936
3197,0.139900342,318.728313,0.063142017,291.512248
3199,0.141685039,318.716895,0.061225738,291.506754
3201,0.142310947,318.744454,0.061105225,291.505059
3202,0.141877681,318.733485,0.063381277,291.522539
3204,0.138413757,318.765831,0.063337341,291.503222
3205,0.141994506,318.735891,0.066502497,291.517096
3208,0.141501054,318.740566,0.062839247,291.497534
3210,0.140958816,318.752947,0.064127907,291.525655
3212,0.142521367,318.777409,0.06381321,291.48557
3214,0.142177329,318.776134,0.061895885,291.472013
3216,0.141041055,318.788088,0.061800793,291.509506
3222,0.140129507,318.804981,0.064124905,291.49428
3225,0.141589373,318.802705,0.062727168,291.506986
3226,0.141219065,318.830355,0.062430073,291.492571
3227,0.140626475,318.828271,0.063632868,291.450455
3229,0.140201598,318.828031,0.063004002,291.472186
3230,0.141384617,318.807483,0.065520749,291.448091
3235,0.143609539,318.842277,0.0649345,291.459552
3239,0.141882241,318.878616,0.060944203,291.453568
3241,0.142092258,318.880973,0.057785619,291.449743
3243,0.141582608,318.864075,0.059834108,291.444877
3252,0.139874086,318.925693,0.061888482,291.444103
3254,0.140449733,318.87929,0.060064774,291.441494
3257,0.141171083,318.94969,0.064567164,291.450556
3259,0.141376898,318.907851,0.060713038,291.414585
3260,0.143862069,318.943879,0.063053742,291.409386
3261,0.143165037,318.901406,0.060725182,291.418308
3263,0.143001646,318.938637,0.063124739,291.402542
3264,0.142179743,318.962306,0.063851617,291.41855
3266,0.141962275,318.965071,0.061529856,291.427959
3268,0.141757652,318.984674,0.058140721,291.392988
3270,0.142383665,318.977942,0.06105797,291.381317
3274,0.144157156,318.977069,0.061543159,291.41508
3275,0.142366558,318.979337,0.061039735,291.403935
3278,0.142224386,318.996864,0.062777147,291.383674
3279,0.1413607,319.00669,0.063498624,291.373249
3281,0.142746702,319.003291,0.05986147,291.404652
3282,0.143302336,318.987087,0.059430569,291.361859
3284,0.140954271,319.001897,0.062177353,291.38814
3295,0.140869051,319.056183,0.058580861,291.360991
3297,0.1408678,319.069269,0.062176816,291.36971
3300,0.141851693,319.042881,0.061699808,291.329739
3302,0.141346037,319.040381,0.063275017,291.341602
3304,0.140085399,319.074085,0.062113825,291.346327
3307,0.141473994,319.098003,0.060017694,291.350548
3308,0.140618101,319.081185,0.060336906,291.307532
3310,0.140324056,319.113965,0.060799766,291.364581
3312,0.142186448,319.08697,0.062412739,291.32696
3313,0.139387563,319.127121,0.061606906,291.312809
3315,0.140552685,319.113917,0.063958049,291.314567
3318,0.14054203,319.10971,0.061132312,291.330257
3320,0.141273752,319.118804,0.060831536,291.321833
3322,0.140999138,319.130254,0.067913271,291.3348
3323,0.140604928,319.138971,0.065411039,291.310712
3331,0.142581418,319.167999,0.060788538,291.280006
3333,0.140653625,319.163961,0.061964758,291.289699
3334,0.138996527,319.16018,0.061663497,291.322701
3336,0.141301915,319.175578,0.059333075,291.277525
3339,0.139489055,319.188164,0.059029065,291.280194
3340,0.140671819,319.178646,0.063991286,291.314749
3342,0.140968099,319.229596,0.06422393,291.293252
3345,0.14268747,319.206485,0.059015781,291.27056
3351,0.141544417,319.2113,0.060344256,291.272509
3352,0.141741261,319.187523,0.063345961,291.26669
3354,0.139522255,319.213727,0.061108951,291.251073
3357,0.141236231,319.223573,0.063234143,291.274045
3359,0.140078992,319.252282,0.06286148,291.26887
3361,0.140609577,319.257946,0.06307894,291.26463
3362,0.14175804,319.235893,0.061615378,291.267763
3363,0.141266614,319.24871,0.063531131,291.252262
3368,0.142951503,319.247388,0.060092509,291.23243
3372,0.14243342,319.285701,0.063505538,291.239248
3375,0.140886411,319.281424,0.063310623,291.219583
3379,0.140879899,319.311852,0.057123285,291.215497
3381,0.14151974,319.326557,0.063992932,291.212708
3383,0.140210539,319.317258,0.061943352,291.227579
3387,0.140878603,319.330474,0.059645522,291.205794
3388,0.14098528,319.342343,0.063722789,291.22032
3391,0.141306475,319.309017,0.062439844,291.195581
3392,0.141281739,319.343312,0.060892347,291.203518
3393,0.140631124,319.33186,0.063859984,291.203298
3398,0.142404422,319.347157,0.060493898,291.188732
3400,0.142118767,319.399107,0.060061507,291.205478
3404,0.140872017,319.3878,0.061158564,291.176359
3406,0.143306553,319.401958,0.059706524,291.14738
3411,0.141772792,319.429401,0.064057194,291.1538
3416,0.14225477,319.397963,0.059921134,291.201669
3419,0.140342504,319.424749,0.060410086,291.122196
3420,0.141889021,319.442613,0.064304434,291.145818
3422,0.143051311,319.460741,0.060166538,291.153704
3424,0.13939181,319.411624,0.062186047,291.152586
3427,0.139883265,319.470855,0.061354995,291.137132
3430,0.13964884,319.455161,0.056805715,291.118195
3431,0.141448245,319.438482,0.06293691,291.095585
3432,0.142277464,319.464393,0.062416233,291.125606
3433,0.141080916,319.454384,0.063528791,291.149678
3435,0.141639054,319.465994,0.060199898,291.121585
3438,0.140600562,319.437649,0.062782653,291.145822
3439,0.140660822,319.476386,0.059875168,291.128481
3442,0.141064584,319.478245,0.059136935,291.128131
3443,0.142149285,319.478245,0.059832562,291.112922
3452,0.140642077,319.48047,0.062246807,291.113227
3454,0.140754283,319.489325,0.061595988,291.101458
3456,0.139374048,319.520733,0.058859475,291.090602
3457,0.14153409,319.523071,0.062508293,291.101726
3459,0.140795618,319.517691,0.059705395,291.101353
3460,0.138311446,319.492703,0.060881119,291.112991
3468,0.141737089,319.54535,0.060067274,291.087783
3472,0.139656156,319.554252,0.058685299,291.102862
3474,0.141537994,319.559423,0.059010148,291.098827
3477,0.14112781,319.59274,0.062470481,291.06265
3478,0.140948176,319.544605,0.059533786,291.090951
3483,0.142562807,319.574881,0.05917158,291.065767
3486,0.142735377,319.565731,0.059244029,291.058984
3490,0.140980586,319.585863,0.059765693,291.070134
3491,0.141867131,319.597166,0.061154511,291.060434
3494,0.141665638,319.618802,0.06016954,291.08086
3495,0.142121419,319.591619,0.058927987,291.040042
3496,0.141105592,319.572911,0.057638738,291.030764
3501,0.143567056,319.634922,0.060209237,291.053338
3502,0.142013744,319.602032,0.059632603,291.036635
3504,0.142185777,319.619986,0.059683029,291.034603
3506,0.141931757,319.658558,0.06094712,291.052513
3508,0.142261669,319.622211,0.059813105,291.019672
3510,0.142341152,319.636274,0.060798276,291.049004
3512,0.141692713,319.649913,0.060830526,291.063868
3513,0.140795261,319.67931,0.059424721,290.991455
3514,0.141613871,319.656124,0.062721334,291.033046
3516,0.142361164,319.642181,0.059496082,291.045366
3517,0.142630562,319.654947,0.063099571,290.989474
3519,0.142255157,319.664143,0.06371443,291.029189
3522,0.141031951,319.664199,0.061521389,291.018434
3527,0.140040442,319.673563,0.060737271,290.957372
3532,0.144145072,319.727369,0.058100387,290.974705
3535,0.142376691,319.697413,0.058868073,291.021282
3539,0.143588677,319.732634,0.060015343,291.002471
3540,0.141508728,319.711971,0.059738066,290.983158
3541,0.140833288,319.727824,0.059299514,290.978981
3544,0.141533658,319.714475,0.060988318,290.989106
3549,0.143341303,319.747006,0.059227236,290.971475
3551,0.141837061,319.77543,0.059621912,290.9899
3555,0.142846897,319.767011,0.058228742,290.963928
3556,0.141642362,319.756,0.062048901,290.963157
3557,0.143056244,319.760977,0.060589924,290.960304
3560,0.143432438,319.783247,0.058329601,290.937236
3562,0.141969994,319.807492,0.060301989,290.959789
3565,0.142807797,319.772068,0.06219247,290.961805
3567,0.142898873,319.764833,0.05874886,290.910658
3569,0.143695295,319.775756,0.058234278,290.944045
3571,0.142890662,319.779533,0.057826515,290.973228
3574,0.142295674,319.824133,0.059314322,290.921298
3576,0.142729253,319.791912,0.061332095,290.921105
3577,0.143701822,319.816557,0.060124766,290.977313
3579,0.143576354,319.786846,0.062392473,290.968368
3583,0.141981795,319.822413,0.058913901,290.933132
3585,0.142280191,319.834446,0.058885679,290.903856
3586,0.144872949,319.838055,0.055690773,290.958332
3588,0.141847611,319.835199,0.058914881,290.946509
3590,0.142284572,319.826525,0.059357498,290.945339
3591,0.142166659,319.825605,0.062649027,290.944015
3599,0.142786428,319.847615,0.059538923,290.918362
3600,0.142767191,319.882114,0.055452239,290.905768
3604,0.144468024,319.832789,0.061970342,290.916061
3607,0.142418832,319.869232,0.062565245,290.907719
3609,0.141891494,319.883065,0.061852545,290.89371
3610,0.142579526,319.868776,0.059419945,290.88808
3616,0.144816265,319.909888,0.068503134,290.896279
3618,0.141328409,319.915969,0.059546314,290.911507
3619,0.144418284,319.895337,0.058054227,290.883027
3622,0.143072605,319.879728,0.058456693,290.876612
3623,0.14190656,319.93024,0.058351364,290.872975
3624,0.143407852,319.945495,0.059641276,290.900517
3625,0.143018201,319.937855,0.059038706,290.876766
3628,0.143331721,319.924864,0.057298698,290.878038
3631,0.140705988,319.907536,0.060258094,290.875171
3634,0.142369613,319.907608,0.060648233,290.856585
3637,0.143098593,319.936591,0.05845844,290.83472
3641,0.144360051,319.944398,0.058189522,290.854757
3642,0.143136606,319.968243,0.060732834,290.872649
3646,0.142275915,319.937662,0.059336636,290.818445
3648,0.143475413,319.935894,0.060242333,290.84536
3652,0.143337339,319.945876,0.062517144,290.864859
3654,0.144395605,319.964195,0.056406777,290.863096
3655,0.142481834,319.969402,0.060289022,290.825153
3656,0.142191842,319.969402,0.060546238,290.829496
3662,0.142855376,319.979496,0.058912955,290.831643
3663,0.144102827,319.997133,0.058294311,290.807516
3665,0.143427938,319.977168,0.059486195,290.854534
3667,0.142319277,319.996333,0.056268055,290.800946
3668,0.142939627,319.967273,0.062048122,290.834553
3671,0.144677833,320.019112,0.057976473,290.833171
3673,0.142190039,319.993421,0.05944927,290.784323
3676,0.141870037,320.024918,0.06102654,290.812165
3678,0.143233433,320.027374,0.058266602,290.786313
3679,0.143222407,320.032509,0.058936022,290.822962
3681,0.144013658,320.038643,0.057202566,290.779654
3684,0.14306578,320.05064,0.058599938,290.800427
3685,0.142459184,320.034332,0.058722012,290.812613
3686,0.141817033,320.030581,0.062814511,290.794218
3688,0.142358661,320.049416,0.057548475,290.793933
3690,0.143130124,320.067106,0.060668562,290.807894
3693,0.143360093,320.04728,0.062297661,290.804358
3695,0.140874133,320.048719,0.061891589,290.811427
3700,0.14361468,320.052733,0.059943125,290.808058
3701,0.143157363,320.084555,0.058851175,290.802132
3705,0.142896235,320.080221,0.063304573,290.777616
3708,0.143391103,320.076406,0.054657973,290.761019
3718,0.144782484,320.122755,0.057803333,290.744418
3724,0.143336356,320.131663,0.063601702,290.7614
3725,0.143176228,320.118093,0.062868208,290.723679
3726,0.143166035,320.139939,0.063109472,290.741961
3727,0.14302738,320.133646,0.057145458,290.721981
3729,0.142193809,320.114254,0.059137378,290.75011
3731,0.143767998,320.118028,0.055262577,290.753466
3734,0.143394202,320.131743,0.053997427,290.747718
3736,0.142228827,320.130311,0.063898578,290.731622
3739,0.143325493,320.129207,0.066508077,290.733716
3740,0.142635316,320.138659,0.066082798,290.728458
3742,0.140223295,320.184995,0.064267755,290.743333
3743,0.142277747,320.145328,0.062849149,290.736351
3745,0.142935023,320.154051,0.062672049,290.700608
3746,0.143784538,320.178375,0.06720157,290.734729
3748,0.14302288,320.171091,0.067485437,290.715638
3750,0.142993227,320.172034,0.063320629,290.675058
3754,0.142016619,320.183724,0.065330669,290.695977
3756,0.143844768,320.197892,0.064233325,290.71336
3758,0.141483128,320.184443,0.063540809,290.715648
3759,0.14268741,320.199331,0.06418018,290.722487
3761,0.142100126,320.18537,0.066150323,290.705233
3762,0.1440617,320.211379,0.065026976,290.705593
3765,0.142987222,320.223923,0.065934718,290.718089
3766,0.142651483,320.223875,0.066582032,290.702172
3769,0.144043669,320.208157,0.063786045,290.740588
3772,0.14369075,320.229255,0.068031482,290.692411
3774,0.143092334,320.218981,0.067182355,290.679334
3776,0.144219384,320.205645,0.06451337,290.675219
3777,0.143612132,320.212313,0.057809599,290.691909
3780,0.141710833,320.196035,0.056997113,290.69763
3782,0.143466011,320.206972,0.06474591,290.681737
3784,0.143936455,320.227448,0.062284421,290.660559
3785,0.142990649,320.237113,0.068904243,290.689618
3786,0.143739551,320.221771,0.067229852,290.68094
3787,0.143477976,320.215087,0.065073036,290.688538
3788,0.142418578,320.262448,0.067634657,290.660443
3791,0.144056395,320.252271,0.06721577,290.688267
3794,0.14349483,320.239927,0.065767676,290.698643
3795,0.142211378,320.254053,0.064956293,290.676129
3803,0.144254208,320.26829,0.063032612,290.659823
3806,0.143719256,320.255763,0.063712507,290.663487
3807,0.142781973,320.271664,0.067919388,290.665222
3808,0.141570523,320.281896,0.070595376,290.650383
3811,0.143704593,320.265899,0.066399299,290.686065
3812,0.143485174,320.289506,0.067133069,290.636636
3813,0.143587336,320.278882,0.067131199,290.654073
3816,0.143460929,320.28921,0.06770502,290.638892
3819,0.144586161,320.272837,0.062657461,290.631581
3821,0.144138143,320.289313,0.067341775,290.630011
3825,0.142474398,320.313182,0.066380836,290.609589
3827,0.142515644,320.341127,0.066498481,290.641699
3829,0.145080462,320.331447,0.065532729,290.613111
3832,0.142563313,320.302846,0.063193448,290.615876
3834,0.143648699,320.344924,0.066071168,290.599311
3842,0.143568426,320.338169,0.065376855,290.642608
3845,0.143279761,320.343756,0.056861714,290.618123
3849,0.145286873,320.374033,0.067011692,290.598613
3851,0.143493533,320.360749,0.067863002,290.598342
3855,0.146157309,320.35437,0.066541418,290.606546
3858,0.142308965,320.38045,0.064877324,290.602005
3861,0.14413406,320.362571,0.06263452,290.588244
3864,0.143919617,320.366223,0.065658569,290.605309
3866,0.145603254,320.368964,0.06282863,290.5943
3869,0.146685898,320.394261,0.064833537,290.593232
3871,0.144474343,320.391272,0.065872952,290.572834
3872,0.14483133,320.408303,0.064636968,290.574441
3875,0.144934997,320.392638,0.066876307,290.612688
3876,0.144992292,320.386628,0.055353161,290.57282
