Temp,Time,Abs,,2387,35,,
41.321618,2453,0.122878932,,,,,
41.342998,2454,0.121376015,,,,,
41.353323,2456,0.120615006,,,,,
41.352248,2457,0.122535482,,,,,
41.389141,2459,0.122773178,,,,,
41.37065,2462,0.120671257,,,,,
41.402998,2464,0.118848801,,,,,
41.430114,2465,0.121661201,,,,,
41.426258,2467,0.122368358,,,,,
41.420162,2469,0.121272884,,,,,
41.458764,2470,0.123130284,,,,,
41.48021,2472,0.121599548,Yes,,,,
41.484236,2473,0.121457085,,,,,
41.501794,2474,0.121410832,,,,,
41.50792,2475,0.12207599,,,,,
41.489288,2477,0.121165097,,,,,
41.52677,2478,0.121124245,,,,,
41.511784,2479,0.120865978,,,,,
41.535322,2480,0.121401861,,,,,
41.558074,2482,0.120905198,,,,,
41.543832,2483,0.121614344,,,,,
41.558987,2485,0.12154071,,,,,
41.583355,2486,0.12170063,,,,,
41.587864,2487,0.120492823,,,,,
41.619326,2488,0.120523952,,,,,
41.595865,2489,0.126648992,,,,,
41.624183,2490,0.122121014,,,,,
41.618566,2493,0.124825679,,,,,
41.622623,2494,0.122495152,,,,,
41.67456,2496,0.120229028,Yes,,,,
41.663634,2498,0.120582342,,,,,
41.66807,2499,0.12165565,,,,,
41.687997,2500,0.121719368,,,,,
41.702743,2503,0.12238764,,,,,
41.686889,2505,0.122190386,,,,,
41.767,2507,0.122233056,,,,,
41.774578,2510,0.124250613,,,,,
41.774788,2512,0.122409634,,,,,
41.787003,2513,0.121517763,,,,,
41.813436,2514,0.124268569,,,,,
41.849957,2518,0.122965157,,,,,
41.832291,2519,0.120460577,,,,,
41.844456,2520,0.13024734,Yes,,,,
41.827977,2522,0.12585634,,,,,
41.860862,2523,0.119186312,,,,,
41.887073,2524,0.127443209,,,,,
41.874432,2526,0.119491123,,,,,
41.917111,2528,0.129486367,,,,,
41.924444,2529,0.129972935,,,,,
41.923467,2531,0.119762793,,,,,
41.89414,2532,0.121152602,,,,,
41.939038,2533,0.119656637,,,,,
41.975405,2535,0.121750616,,,,,
41.964075,2536,0.122527212,,,,,
41.973241,2537,0.12042433,,,,,
42.00102,2539,0.118574366,,,,,
41.987995,2540,0.122217141,,,,,
42.009944,2542,0.121229015,,,,,
41.997112,2543,0.121367291,,,,,
42.035243,2544,0.120079033,Yes,,,,
42.033337,2546,0.121665172,,,,,
42.044521,2548,0.119815216,,,,,
42.087258,2551,0.121458255,,,,,
42.080911,2552,0.122303374,,,,,
42.093022,2554,0.122044377,,,,,
42.100426,2555,0.121604547,,,,,
42.124412,2556,0.122627616,,,,,
42.13364,2559,0.11981225,,,,,
42.164955,2562,0.121573687,,,,,
42.169573,2563,0.123409674,,,,,
42.177661,2564,0.121596158,,,,,
42.208642,2566,0.123305917,,,,,
42.199456,2567,0.121713445,,,,,
42.187227,2568,0.121053837,Yes,,,,
42.190819,2569,0.12073531,,,,,
42.248371,2572,0.133304447,,,,,
42.250227,2573,0.134505704,,,,,
42.21271,2574,0.131549224,,,,,
42.257508,2576,0.136178777,,,,,
42.259412,2579,0.131058231,,,,,
42.2675,2581,0.134605557,,,,,
42.277209,2582,0.132709399,,,,,
42.295384,2584,0.121166155,,,,,
42.299669,2585,0.13155067,,,,,
42.295053,2586,0.135465577,,,,,
42.336065,2588,0.132948756,,,,,
42.353214,2589,0.134484783,,,,,
42.378641,2591,0.134740293,,,,,
42.399652,2593,0.134682506,,,,,
42.391656,2594,0.124396645,,,,,
42.367827,2596,0.123126708,,,,,
42.418953,2598,0.132959023,,,,,
42.418098,2600,0.135803387,,,,,
42.417774,2601,0.13530013,,,,,
42.437082,2603,0.134089693,,,,,
42.43634,2604,0.125001416,,,,,
42.43634,2605,0.134219259,,,,,
42.464933,2606,0.122211963,,,,,
42.441649,2608,0.13274461,,,,,
42.495009,2610,0.135762155,,,,,
42.511749,2611,0.13601248,,,,,
42.47551,2612,0.12347953,,,,,
42.532819,2614,0.125081897,,,,,
42.532819,2615,0.124220774,,,,,
42.564585,2617,0.123373255,,,,,
42.543944,2618,0.134119377,,,,,
42.535885,2619,0.125409007,,,,,
42.581871,2621,0.123906732,,,,,
42.617788,2623,0.127026424,,,,,
42.594801,2625,0.124896631,,,,,
42.608972,2627,0.124587521,,,,,
42.622215,2629,0.135657281,,,,,
42.646983,2631,0.12509957,,,,,
42.675677,2634,0.12743099,,,,,
42.657233,2635,0.123198345,,,,,
42.687306,2636,0.134058639,,,,,
42.673613,2638,0.12714991,,,,,
42.698709,2639,0.124626495,,,,,
42.710675,2640,0.131623358,Yes,,,,
42.741995,2642,0.1333341,,,,,
42.743301,2644,0.125957906,,,,,
42.743301,2645,0.134263679,,,,,
42.759557,2646,0.137003064,,,,,
42.73123,2648,0.130896568,,,,,
42.754566,2650,0.130269662,,,,,
42.764193,2652,0.127291918,,,,,
42.766451,2654,0.130192906,,,,,
42.795993,2655,0.132152438,,,,,
42.831467,2658,0.130064115,,,,,
42.834273,2659,0.128973618,,,,,
42.87163,2661,0.131449476,,,,,
42.860909,2664,0.128031641,Yes,,,,
42.841803,2665,0.128934115,,,,,
42.843898,2666,0.13102977,,,,,
42.870107,2668,0.126274854,,,,,
42.891678,2669,0.128272668,,,,,
42.893629,2672,0.126924887,,,,,
42.909477,2673,0.12774162,,,,,
42.924583,2674,0.129637241,,,,,
42.947675,2675,0.131387815,,,,,
42.936939,2677,0.131347492,,,,,
42.962715,2678,0.130920962,,,,,
42.954752,2680,0.12959069,,,,,
42.987298,2681,0.12907353,,,,,
42.988683,2684,0.130871758,,,,,
42.998065,2685,0.128978044,,,,,
43.005906,2686,0.129153967,,,,,
43.011177,2689,0.130930692,,,,,
43.041228,2691,0.130891353,,,,,
43.041228,2692,0.129659191,,,,,
43.053365,2694,0.129229248,,,,,
43.045073,2696,0.129890755,,,,,
43.066258,2697,0.128682196,,,,,
43.082318,2700,0.129468188,,,,,
43.106,2702,0.129100442,,,,,
43.088756,2703,0.128450826,,,,,
43.115186,2704,0.131545052,,,,,
43.096919,2705,0.131728441,,,,,
43.143918,2707,0.128618702,,,,,
43.137584,2709,0.129240677,,,,,
43.137584,2710,0.13030003,,,,,
43.141339,2711,0.12907134,,,,,
43.164043,2712,0.129450366,Yes,,,,
43.175556,2713,0.130822495,,,,,
43.175967,2714,0.129391432,,,,,
43.226446,2715,0.12829712,,,,,
43.162093,2717,0.129479975,,,,,
43.209142,2720,0.129223913,,,,,
43.243282,2721,0.128790408,,,,,
43.221677,2722,0.129677087,,,,,
43.225407,2726,0.129427493,,,,,
43.261994,2727,0.129917562,,,,,
43.249509,2728,0.129059985,,,,,
43.251619,2731,0.1292952,,,,,
43.256654,2732,0.128521457,,,,,
43.275245,2733,0.129051626,,,,,
43.304733,2735,0.126952946,,,,,
43.301221,2737,0.128727213,,,,,
43.320117,2739,0.131548703,,,,,
43.336732,2741,0.129804567,,,,,
43.360241,2744,0.127578169,,,,,
43.374528,2745,0.128949195,,,,,
43.372683,2747,0.129767746,,,,,
43.372683,2748,0.129083782,,,,,
43.364468,2750,0.130745217,,,,,
43.386092,2752,0.131494701,,,,,
43.386092,2753,0.131503925,,,,,
43.395996,2754,0.130054265,,,,,
43.409002,2755,0.128065005,,,,,
43.434045,2757,0.128501028,,,,,
43.438868,2761,0.13004595,,,,,
43.459659,2762,0.128761306,,,,,
43.455287,2763,0.128768027,,,,,
43.427402,2764,0.12959677,,,,,
43.455883,2766,0.128618598,,,,,
43.486214,2767,0.128926233,,,,,
43.495634,2769,0.13020587,,,,,
43.484152,2771,0.128964067,,,,,
43.506342,2773,0.128471971,,,,,
43.536944,2774,0.129233718,,,,,
43.53944,2777,0.127306074,,,,,
43.542603,2778,0.128875315,,,,,
43.55257,2780,0.129688218,,,,,
43.586694,2784,0.127507687,Yes,,,,
43.609644,2786,0.129337922,,,,,
43.599767,2787,0.130364716,,,,,
43.595621,2788,0.129093707,,,,,
43.586203,2789,0.127362162,,,,,
43.624874,2791,0.128245235,,,,,
43.63892,2792,0.128794238,,,,,
43.621316,2793,0.129147098,,,,,
43.636666,2794,0.131274119,,,,,
43.643548,2795,0.128121093,,,,,
43.630524,2797,0.129014194,,,,,
43.630524,2798,0.128115907,,,,,
43.693031,2800,0.130870253,,,,,
43.681007,2803,0.129502446,,,,,
43.696716,2804,0.130695105,,,,,
43.674841,2806,0.129783869,,,,,
43.706061,2807,0.131371558,,,,,
43.706061,2808,0.131910265,Yes,,,,
43.751087,2809,0.133593306,,,,,
43.699847,2811,0.131655321,,,,,
43.744754,2812,0.131180093,,,,,
43.745373,2814,0.130265921,,,,,
43.753743,2815,0.132627532,,,,,
43.738734,2816,0.131875932,,,,,
43.763423,2817,0.130346432,,,,,
43.774222,2818,0.12963061,,,,,
43.778632,2820,0.132159323,,,,,
43.78791,2822,0.131433144,,,,,
43.799223,2824,0.13055858,,,,,
43.808589,2825,0.131208003,,,,,
43.795119,2827,0.132006168,,,,,
43.818816,2829,0.132212177,,,,,
43.841723,2830,0.13189742,,,,,
43.875474,2833,0.131646097,,,,,
43.849978,2834,0.131902516,,,,,
43.857734,2835,0.131349459,,,,,
43.854202,2836,0.132108674,,,,,
43.871564,2838,0.132573441,,,,,
43.892506,2839,0.131708562,,,,,
43.883254,2842,0.131848216,,,,,
43.899835,2843,0.133623555,,,,,
43.882972,2845,0.131701097,,,,,
43.899649,2846,0.132323131,,,,,
43.932907,2848,0.131714031,,,,,
43.92063,2849,0.132859752,,,,,
43.940741,2851,0.132974282,,,,,
43.953041,2853,0.132528797,,,,,
43.95058,2856,0.132865295,Yes,,,,
43.962075,2859,0.131369531,,,,,
44.012556,2861,0.133518711,,,,,
44.024315,2863,0.132187292,,,,,
44.022988,2865,0.131426588,,,,,
44.00037,2867,0.131619707,,,,,
44.026398,2868,0.13161698,,,,,
44.053945,2870,0.131442666,,,,,
44.030163,2872,0.134139642,,,,,
44.074895,2874,0.130950779,,,,,
44.074895,2875,0.130716607,,,,,
44.055907,2878,0.132148296,,,,,
44.116914,2880,0.130756199,Yes,,,,
44.073754,2881,0.132463291,,,,,
44.084683,2883,0.132699847,,,,,
44.103525,2884,0.13401705,,,,,
44.114027,2885,0.132212833,,,,,
44.11874,2888,0.132886708,,,,,
44.142293,2891,0.132054016,,,,,
44.169833,2894,0.13139376,,,,,
44.173652,2895,0.133072317,,,,,
44.189999,2897,0.133952454,,,,,
44.186204,2898,0.133519843,,,,,
44.201344,2899,0.13275899,,,,,
44.213766,2900,0.132567465,,,,,
44.227555,2902,0.133760557,,,,,
44.208645,2903,0.132762492,,,,,
44.222265,2905,0.133492947,,,,,
44.235723,2907,0.132726163,,,,,
44.235346,2910,0.132118955,,,,,
44.278541,2912,0.134237632,,,,,
44.271571,2913,0.132836938,,,,,
44.302746,2914,0.132934094,,,,,
44.241521,2915,0.132424429,,,,,
44.279571,2916,0.133753613,,,,,
44.298598,2917,0.135422126,,,,,
44.29687,2919,0.136365831,,,,,
44.30298,2921,0.134504885,,,,,
44.297031,2922,0.133611873,,,,,
44.320343,2924,0.13528496,,,,,
44.325487,2925,0.13442868,,,,,
44.320367,2927,0.135322183,,,,,
44.379855,2929,0.133953929,,,,,
44.361329,2931,0.134138838,,,,,
44.38852,2933,0.132971779,,,,,
44.386269,2935,0.13281624,,,,,
44.399627,2937,0.132220984,,,,,
44.373618,2938,0.133139208,,,,,
44.408629,2939,0.133853942,,,,,
44.42381,2941,0.133228913,,,,,
44.40555,2942,0.134301812,,,,,
44.446883,2944,0.132964373,,,,,
44.446883,2945,0.133552581,,,,,
44.414568,2947,0.133613482,,,,,
44.429018,2948,0.133439258,,,,,
44.429846,2949,0.132719457,,,,,
44.438204,2951,0.133945793,,,,,
44.497204,2952,0.134716287,Yes,,,,
44.47996,2954,0.133908689,,,,,
44.486373,2956,0.134931713,,,,,
44.515052,2959,0.132341132,,,,,
44.497849,2960,0.134883151,,,,,
44.509765,2961,0.132855952,,,,,
44.502211,2962,0.130929142,,,,,
44.487297,2963,0.134996444,,,,,
44.518957,2965,0.13353163,,,,,
44.547723,2967,0.133207828,,,,,
44.567262,2968,0.132059529,,,,,
44.509926,2969,0.134491861,,,,,
44.558569,2972,0.133628279,,,,,
44.526149,2975,0.131613404,,,,,
44.600861,2978,0.135454014,,,,,
44.574076,2980,0.133760169,,,,,
44.595246,2981,0.132993966,,,,,
44.595503,2982,0.133865282,,,,,
44.615162,2984,0.132805869,,,,,
44.616584,2985,0.132365853,,,,,
44.601335,2987,0.132901505,,,,,
44.658325,2989,0.133990303,,,,,
44.616134,2990,0.132987604,,,,,
44.647673,2993,0.135765627,,,,,
44.667844,2996,0.135264069,,,,,
44.67966,2998,0.134154171,,,,,
44.679804,2999,0.135282874,,,,,
44.672286,3001,0.134467095,,,,,
44.679282,3002,0.134217814,,,,,
44.681716,3005,0.135112003,,,,,
44.684463,3007,0.13513349,,,,,
44.711026,3009,0.134909675,,,,,
44.715998,3011,0.133809269,,,,,
44.7235,3012,0.134526581,,,,,
44.759482,3015,0.1350528,,,,,
44.749161,3016,0.134768963,,,,,
44.730271,3018,0.133595184,,,,,
44.778499,3019,0.135034531,,,,,
44.779728,3021,0.133605465,,,,,
44.781149,3022,0.134030268,,,,,
44.767489,3024,0.134444132,Yes,,,,
44.77703,3026,0.137648553,,,,,
44.779391,3028,0.13317889,,,,,
44.797147,3029,0.136313677,,,,,
44.809458,3030,0.135994986,,,,,
44.828129,3031,0.133999184,,,,,
44.834119,3032,0.134217635,,,,,
44.801652,3035,0.133985087,,,,,
44.821247,3036,0.134864464,,,,,
44.828964,3038,0.133615419,,,,,
44.831799,3041,0.134525389,,,,,
44.866922,3043,0.134169608,,,,,
44.84162,3045,0.135734841,,,,,
44.872864,3046,0.135538861,,,,,
44.880813,3047,0.136183947,,,,,
44.893122,3049,0.134460956,,,,,
44.934648,3051,0.134192288,,,,,
44.908972,3053,0.133551374,,,,,
44.916286,3054,0.136735216,,,,,
44.910039,3055,0.134815171,,,,,
44.904451,3057,0.135890767,,,,,
44.94726,3060,0.135086462,,,,,
44.913749,3061,0.135849595,,,,,
44.950785,3064,0.135456041,,,,,
44.968367,3065,0.134424344,,,,,
44.956389,3067,0.135782108,,,,,
44.965116,3069,0.135362834,,,,,
45.00792,3071,0.134382725,,,,,
44.966224,3072,0.137749568,Yes,,,,
45.005689,3075,0.137184009,,,,,
45.005151,3076,0.138393849,,,,,
44.999876,3077,0.138185173,,,,,
45.005006,3079,0.138782173,,,,,
45.039002,3081,0.137908921,,,,,
45.042124,3082,0.136659786,,,,,
45.019817,3084,0.138724923,,,,,
45.044059,3087,0.138122335,,,,,
45.036771,3088,0.13911432,,,,,
45.063291,3090,0.13909696,,,,,
45.089505,3093,0.137452096,,,,,
45.082402,3095,0.136082232,,,,,
45.118921,3099,0.137430742,,,,,
45.087652,3100,0.139112115,,,,,
45.11043,3101,0.136962682,,,,,
45.122396,3103,0.139436811,,,,,
45.148463,3106,0.139087766,,,,,
45.137605,3109,0.138254643,,,,,
45.150566,3110,0.139107302,,,,,
45.141955,3111,0.138545752,,,,,
45.157708,3112,0.138094902,,,,,
45.143752,3114,0.139331877,,,,,
45.157179,3115,0.139404237,,,,,
45.1666,3117,0.139575049,,,,,
45.176438,3119,0.137927309,,,,,
45.200424,3120,0.139894843,Yes,,,,
45.173502,3122,0.138944805,,,,,
45.184808,3123,0.139368013,,,,,
45.186366,3124,0.138014376,,,,,
45.205994,3125,0.141259387,,,,,
45.208529,3127,0.139815256,,,,,
45.23423,3130,0.137929007,,,,,
45.239101,3133,0.137653634,,,,,
45.229264,3135,0.13931863,,,,,
45.259104,3137,0.139838144,,,,,
45.247398,3138,0.140239641,,,,,
45.259313,3140,0.140011028,,,,,
45.272103,3143,0.139484987,,,,,
45.274277,3144,0.139962331,Yes,,,,
45.281891,3145,0.139130846,,,,,
45.299766,3147,0.137977019,,,,,
45.292458,3149,0.140791431,,,,,
45.307709,3151,0.139946923,,,,,
45.319414,3152,0.140461579,,,,,
45.331801,3153,0.1384767,,,,,
45.317305,3154,0.138959125,,,,,
45.339984,3155,0.140260801,,,,,
45.303618,3157,0.141084313,,,,,
45.337706,3159,0.140522212,,,,,
45.354681,3161,0.140996426,,,,,
45.343563,3162,0.13991423,,,,,
45.363144,3164,0.13975057,,,,,
45.363401,3166,0.141627118,,,,,
45.364203,3167,0.138478011,,,,,
45.398737,3170,0.138939917,,,,,
45.360177,3172,0.140750125,,,,,
45.380913,3173,0.141268343,,,,,
45.430203,3176,0.140059739,,,,,
45.424268,3178,0.140799135,,,,,
45.417314,3181,0.140425846,,,,,
45.441802,3183,0.140376777,,,,,
45.414162,3184,0.140314221,,,,,
45.423074,3186,0.140430853,,,,,
45.441915,3187,0.140350089,,,,,
45.427493,3189,0.140744403,,,,,
45.43792,3190,0.139081314,,,,,
45.494006,3192,0.142535955,Yes,,,,
45.461629,3194,0.138700664,,,,,
45.47224,3195,0.141044378,,,,,
45.493252,3196,0.139725506,,,,,
45.482,3198,0.140456215,,,,,
45.519653,3199,0.142749786,,,,,
45.474221,3200,0.140986398,,,,,
45.473813,3203,0.138533428,,,,,
45.508058,3204,0.141903266,,,,,
45.504986,3206,0.141143858,,,,,
45.553719,3208,0.139847115,,,,,
45.546919,3209,0.14087227,,,,,
45.548074,3211,0.140941232,,,,,
45.549486,3213,0.140294313,,,,,
45.550432,3214,0.140294343,,,,,
45.541426,3217,0.140406638,,,,,
45.54445,3218,0.13841702,,,,,
45.5574,3219,0.141081199,,,,,
45.578313,3221,0.139900342,,,,,
45.575499,3222,0.142099187,,,,,
45.566895,3223,0.141685039,,,,,
45.56829,3224,0.139072746,,,,,
45.594454,3225,0.142310947,,,,,
45.583485,3226,0.141877681,,,,,
45.615831,3228,0.138413757,,,,,
45.585891,3229,0.141994506,,,,,
45.585226,3230,0.140210539,,,,,
45.590566,3232,0.141501054,,,,,
45.600092,3233,0.141029045,,,,,
45.602947,3234,0.140958816,,,,,
45.634408,3235,0.139205843,,,,,
45.627409,3236,0.142521367,,,,,
45.626134,3238,0.142177329,,,,,
45.638088,3240,0.141041055,Yes,,,,
45.66566,3241,0.140075535,,,,,
45.684732,3243,0.143037379,,,,,
45.645344,3245,0.140146449,,,,,
45.654981,3246,0.140129507,,,,,
45.652705,3249,0.141589373,,,,,
45.680355,3250,0.141219065,,,,,
45.678271,3251,0.140626475,,,,,
45.678031,3253,0.140201598,,,,,
45.657483,3254,0.141384617,,,,,
45.687387,3256,0.14162223,,,,,
45.692277,3259,0.143609539,,,,,
45.698867,3261,0.141138598,,,,,
45.728616,3263,0.141882241,,,,,
45.716824,3264,0.140733093,Yes,,,,
45.730973,3265,0.142092258,,,,,
45.714075,3267,0.141582608,,,,,
45.720367,3268,0.141880006,,,,,
45.752824,3271,0.143906608,,,,,
45.72662,3274,0.142529026,,,,,
45.775693,3276,0.139874086,,,,,
45.72929,3278,0.140449733,,,,,
45.73357,3279,0.14110148,,,,,
45.763148,3280,0.141512319,,,,,
45.79969,3281,0.141171083,,,,,
45.757851,3283,0.141376898,,,,,
45.793879,3284,0.143862069,,,,,
45.751406,3285,0.143165037,,,,,
45.788637,3287,0.143001646,,,,,
45.812306,3288,0.142179743,Yes,,,,
45.815071,3290,0.141962275,,,,,
45.798504,3291,0.141838208,,,,,
45.834674,3292,0.141757652,,,,,
45.827942,3294,0.142383665,,,,,
45.831533,3296,0.142882064,,,,,
45.827069,3298,0.144157156,,,,,
45.829337,3299,0.142366558,,,,,
45.847128,3301,0.141018346,,,,,
45.846864,3302,0.142224386,,,,,
45.85669,3303,0.1413607,,,,,
45.886613,3304,0.142536849,,,,,
45.853291,3305,0.142746702,,,,,
45.837087,3306,0.143302336,,,,,
45.851897,3308,0.140954271,,,,,
45.847282,3309,0.141645551,,,,,
45.861818,3310,0.141550943,,,,,
45.886277,3312,0.141437054,Yes,,,,
45.857371,3313,0.143089771,,,,,
45.894852,3315,0.141780257,,,,,
45.90357,3316,0.141182631,,,,,
45.911712,3318,0.139083445,,,,,
45.906183,3319,0.140869051,,,,,
45.919269,3321,0.1408678,,,,,
45.892881,3324,0.141851693,,,,,
45.890381,3325,0.140420228,,,,,
45.890381,3326,0.141346037,,,,,
45.924085,3328,0.140085399,,,,,
45.948003,3331,0.141473994,,,,,
45.931185,3332,0.140618101,,,,,
45.963965,3334,0.140324056,,,,,
45.93697,3336,0.142186448,Yes,,,,
45.977121,3337,0.139387563,,,,,
45.963917,3339,0.140552685,,,,,
45.961265,3340,0.139579549,,,,,
45.95971,3342,0.14054203,,,,,
45.976881,3343,0.140079469,,,,,
45.968804,3344,0.141273752,,,,,
45.980254,3346,0.140999138,,,,,
45.988971,3347,0.140604928,,,,,
45.975904,3350,0.140403017,,,,,
46.017558,3352,0.141199857,,,,,
45.982627,3353,0.14251098,,,,,
46.017999,3355,0.142581418,,,,,
46.017999,3356,0.141075477,,,,,
46.013961,3357,0.140653625,,,,,
46.01018,3358,0.138996527,,,,,
46.025578,3360,0.141301915,Yes,,,,
46.036273,3361,0.141833931,,,,,
46.038164,3363,0.139489055,,,,,
46.028646,3364,0.140671819,,,,,
46.079596,3366,0.140968099,,,,,
46.047913,3368,0.140332788,,,,,
46.056485,3369,0.14268747,,,,,
46.051454,3372,0.14263998,,,,,
46.0613,3375,0.141544417,,,,,
46.037523,3376,0.141741261,,,,,
46.063727,3378,0.139522255,,,,,
46.073573,3381,0.141236231,,,,,
46.099639,3382,0.14177376,,,,,
46.102282,3383,0.140078992,,,,,
46.107946,3385,0.140609577,,,,,
46.085893,3386,0.14175804,,,,,
46.09871,3387,0.141266614,,,,,
46.153385,3390,0.140984923,,,,,
46.124254,3391,0.141352668,,,,,
46.097388,3392,0.142951503,,,,,
46.139193,3393,0.141311884,,,,,
46.135701,3396,0.14243342,,,,,
46.146578,3398,0.140212432,,,,,
46.131424,3399,0.140886411,,,,,
46.156638,3401,0.140594155,,,,,
46.161852,3403,0.140879899,,,,,
46.161852,3404,0.137487903,,,,,
46.176557,3405,0.14151974,,,,,
46.167258,3407,0.140210539,,,,,
46.182196,3410,0.141572923,,,,,
46.180474,3411,0.140878603,,,,,
46.192343,3412,0.14098528,,,,,
46.159017,3415,0.141306475,,,,,
46.193312,3416,0.141281739,,,,,
46.18186,3417,0.140631124,,,,,
46.220926,3420,0.141168863,,,,,
46.197157,3422,0.142404422,,,,,
46.249107,3424,0.142118767,,,,,
46.214007,3425,0.139951319,,,,,
46.2378,3428,0.140872017,,,,,
46.251958,3430,0.143306553,,,,,
46.239505,3432,0.141053557,Yes,,,,
46.24431,3434,0.142834514,,,,,
46.279401,3435,0.141772792,,,,,
46.252608,3437,0.142634586,,,,,
46.247963,3440,0.14225477,,,,,
46.262545,3442,0.140982524,,,,,
46.274749,3443,0.140342504,,,,,
46.292613,3444,0.141889021,,,,,
46.310741,3445,0.139833689,,,,,
46.310741,3446,0.143051311,,,,,
46.261624,3448,0.13939181,,,,,
46.28423,3449,0.1413683,,,,,
46.320855,3451,0.139883265,,,,,
46.305161,3453,0.140558735,,,,,
46.305161,3454,0.13964884,,,,,
46.288482,3455,0.141448245,,,,,
46.314393,3456,0.142277464,Yes,,,,
46.304384,3457,0.141080916,,,,,
46.315994,3459,0.141639054,,,,,
46.333409,3461,0.140810624,,,,,
46.287649,3462,0.140600562,,,,,
46.326386,3463,0.140660822,,,,,
46.314745,3464,0.139824003,,,,,
46.328245,3466,0.141064584,,,,,
46.328245,3467,0.142149285,,,,,
46.331455,3469,0.140076891,,,,,
46.345587,3471,0.139635876,,,,,
46.349934,3473,0.139890939,,,,,
46.33047,3476,0.140642077,,,,,
46.339325,3478,0.140754283,,,,,
46.370733,3480,0.139374048,Yes,,,,
46.373071,3481,0.14153409,,,,,
46.367691,3483,0.140795618,,,,,
46.342703,3484,0.138311446,,,,,
46.35424,3487,0.141344577,,,,,
46.383222,3490,0.141066045,,,,,
46.39535,3492,0.141737089,,,,,
46.377441,3494,0.140629053,,,,,
46.404252,3496,0.139656156,,,,,
46.424449,3497,0.141841605,,,,,
46.409423,3498,0.141537994,,,,,
46.44274,3501,0.14112781,,,,,
46.394605,3502,0.140948176,,,,,
46.402298,3503,0.139738008,,,,,
46.434719,3505,0.141529813,,,,,
46.424881,3507,0.142562807,,,,,
46.448127,3509,0.140815914,,,,,
46.415731,3510,0.142735377,,,,,
46.437088,3512,0.140494347,,,,,
46.435863,3514,0.140980586,,,,,
46.447166,3515,0.141867131,,,,,
46.447614,3516,0.139629126,,,,,
46.468802,3518,0.141665638,,,,,
46.441619,3519,0.142121419,,,,,
46.422911,3520,0.141105592,,,,,
46.458924,3521,0.142804518,,,,,
46.448094,3524,0.140760571,,,,,
46.484922,3525,0.143567056,,,,,
46.452032,3526,0.142013744,,,,,
46.458236,3527,0.140923396,,,,,
46.469986,3528,0.142185777,Yes,,,,
46.508558,3530,0.141931757,,,,,
46.472211,3532,0.142261669,,,,,
46.486274,3534,0.142341152,,,,,
46.499913,3536,0.141692713,,,,,
46.52931,3537,0.140795261,,,,,
46.506124,3538,0.141613871,,,,,
46.492181,3540,0.142361164,,,,,
46.504947,3541,0.142630562,,,,,
46.496871,3542,0.140916526,,,,,
46.514143,3543,0.142255157,,,,,
46.505019,3545,0.143026769,,,,,
46.514199,3546,0.141031951,,,,,
46.491452,3548,0.142007858,,,,,
46.538474,3550,0.142486394,,,,,
46.523563,3551,0.140040442,,,,,
46.568214,3552,0.142448157,Yes,,,,
46.522691,3554,0.141477063,,,,,
46.544108,3555,0.142015114,,,,,
46.577369,3556,0.144145072,,,,,
46.562371,3558,0.141571194,,,,,
46.547413,3559,0.142376691,,,,,
46.56402,3560,0.143681929,,,,,
46.582634,3563,0.143588677,,,,,
46.561971,3564,0.141508728,,,,,
46.577824,3565,0.140833288,,,,,
46.606129,3567,0.143946007,,,,,
46.564475,3568,0.141533658,,,,,
46.584154,3570,0.142088607,,,,,
46.568164,3571,0.141045883,,,,,
46.597006,3573,0.143341303,,,,,
46.62543,3575,0.141837061,,,,,
46.596182,3576,0.143056423,Yes,,,,
46.617011,3579,0.142846897,,,,,
46.606,3580,0.141642362,,,,,
46.610977,3581,0.143056244,,,,,
46.595245,3582,0.145129994,,,,,
46.633247,3584,0.143432438,,,,,
46.657492,3586,0.141969994,,,,,
46.647873,3588,0.142879665,,,,,
46.622068,3589,0.142807797,,,,,
46.609176,3590,0.141705304,,,,,
46.614833,3591,0.142898873,,,,,
46.625756,3593,0.143695295,,,,,
46.629533,3595,0.142890662,,,,,
46.674133,3598,0.142295674,,,,,
46.641912,3600,0.142729253,Yes,,,,
46.666557,3601,0.143701822,,,,,
46.636846,3603,0.143576354,,,,,
46.667716,3604,0.141336009,,,,,
46.672413,3607,0.141981795,,,,,
46.684446,3609,0.142280191,,,,,
46.688055,3610,0.144872949,,,,,
46.685199,3612,0.141847611,,,,,
46.676525,3614,0.142284572,,,,,
46.675605,3615,0.142166659,,,,,
46.680989,3616,0.142911926,,,,,
46.665779,3618,0.142613813,,,,,
46.686085,3620,0.141019911,,,,,
46.697615,3623,0.142786428,,,,,
46.732114,3624,0.142767191,Yes,,,,
46.724145,3625,0.142828226,,,,,
46.7146,3627,0.141795933,,,,,
46.682789,3628,0.144468024,,,,,
46.704055,3630,0.142877176,,,,,
46.719232,3631,0.142418832,,,,,
46.733065,3633,0.141891494,,,,,
46.718776,3634,0.142579526,,,,,
46.756697,3635,0.141968265,,,,,
46.725176,3637,0.14354296,,,,,
46.701734,3639,0.1438867,,,,,
46.759888,3640,0.144816265,,,,,
46.765969,3642,0.141328409,,,,,
46.745337,3643,0.144418284,,,,,
46.729728,3646,0.143072605,,,,,
46.78024,3647,0.14190656,,,,,
46.795495,3648,0.143407852,Yes,,,,
46.787855,3649,0.143018201,,,,,
