Time (sec),Abs,Temperature
1156,0.194615915,301.553747
1157,0.195076466,301.559989
1158,0.197362453,301.564198
1159,0.193266273,301.574557
1160,0.195280239,301.574557
1161,0.193376035,301.601278
1162,0.194934771,301.601278
1163,0.195115492,301.646864
1164,0.193374172,301.646864
1165,0.19697544,301.648357
1166,0.191323802,301.654648
1167,0.193921804,301.630118
1168,0.195713177,301.630118
1169,0.193038821,301.676705
1170,0.192217261,301.676705
1171,0.194818437,301.690382
1172,0.193982586,301.692929
1173,0.193240583,301.692929
1174,0.19370918,301.692929
1175,0.192124829,301.711817
1176,0.191843823,301.711817
1177,0.191039741,301.711817
1178,0.191947788,301.780634
1179,0.191901073,301.784742
1180,0.190605715,301.784742
1181,0.191003695,301.773106
1182,0.192115918,301.786099
1183,0.191321522,301.787933
1184,0.191531122,301.801291
1185,0.190077007,301.829004
1186,0.189213589,301.829004
1187,0.190394834,301.839059
1188,0.191357985,301.839059
1189,0.188754842,301.852143
1190,0.189204991,301.892105
1191,0.189066544,301.892105
1192,0.189572677,301.902382
1193,0.189731047,301.883823
1194,0.189742103,301.883823
1195,0.18646051,301.904885
1196,0.188233763,301.904885
1197,0.188083336,301.915012
1198,0.184937477,301.915012
1199,0.186459482,301.985769
1200,0.184432596,301.968806
1201,0.185831413,301.968806
1202,0.186084986,302.008393
1203,0.187229618,302.008393
1204,0.185158655,302.008028
1205,0.186498687,302.031009
1206,0.185134709,302.045847
1207,0.185147554,302.045847
1208,0.184114039,302.025981
1209,0.18390283,302.025981
1210,0.186684266,302.062969
1211,0.187684238,302.062486
1212,0.183214545,302.076178
1213,0.183963686,302.095094
1214,0.185984924,302.095094
1215,0.183609039,302.089769
1216,0.182889432,302.121595
1217,0.184695065,302.123799
1218,0.182706773,302.123799
1219,0.181727931,302.123799
1220,0.183896869,302.151177
1221,0.182716355,302.166184
1222,0.182627291,302.185295
1223,0.185100809,302.191597
1224,0.183110476,302.191597
1225,0.181369409,302.195789
1226,0.181498066,302.195789
1227,0.186330929,302.242853
1228,0.182741195,302.242853
1229,0.182380214,302.242934
1230,0.180103391,302.242934
1231,0.186524734,302.242934
1232,0.182049349,302.247385
1233,0.18635872,302.267025
1234,0.189265981,302.267025
1235,0.188983575,302.305195
1236,0.179096416,302.305195
1237,0.178869322,302.305195
1238,0.17745842,302.318762
1239,0.177198812,302.308457
1240,0.174906135,302.308457
1241,0.187703818,302.308457
1242,0.190760031,302.349508
1243,0.191374928,302.362009
1244,0.190291509,302.353735
1245,0.185993463,302.35975
1246,0.191472709,302.35975
1247,0.188834325,302.35975
1248,0.187389866,302.402796
1249,0.186376214,302.402474
1250,0.191488445,302.402474
1251,0.188712791,302.465982
1252,0.188377544,302.465982
1253,0.188238442,302.465982
1254,0.185983092,302.434143
1255,0.188196674,302.434143
1256,0.191587493,302.468631
1257,0.189188495,302.468631
1258,0.176262096,302.502312
1259,0.174346596,302.502312
1260,0.174889907,302.538675
1261,0.187739521,302.525765
1262,0.18711561,302.517977
1263,0.175489232,302.517977
1264,0.185934305,302.517977
1265,0.175378159,302.547121
1266,0.186742276,302.547121
1267,0.17406863,302.547121
1268,0.185239792,302.574178
1269,0.184427291,302.556035
1270,0.172736451,302.556035
1271,0.184992597,302.589692
1272,0.179170445,302.593675
1273,0.184158176,302.628832
1274,0.184050128,302.628832
1275,0.175074652,302.627688
1276,0.183527663,302.627688
1277,0.173394427,302.664729
1278,0.180051863,302.699299
1279,0.178303361,302.699299
1280,0.183070421,302.677382
1281,0.173606589,302.681823
1282,0.179927439,302.680604
1283,0.177950278,302.680604
1284,0.177412659,302.724821
1285,0.178868413,302.724821
1286,0.173091725,302.726534
1287,0.179656982,302.751089
1288,0.176547527,302.744911
1289,0.178807974,302.745548
1290,0.177166268,302.745548
1291,0.17532374,302.772495
1292,0.178684548,302.772495
1293,0.175582111,302.829581
1294,0.177193955,302.830954
1295,0.171056464,302.830954
1296,0.173307374,302.833229
1297,0.174608961,302.833229
1298,0.173323423,302.852462
1299,0.172978669,302.905366
1300,0.17157504,302.905366
1301,0.170959145,302.905366
1302,0.171695724,302.896026
1303,0.174258858,302.896026
1304,0.172358975,302.905985
1305,0.170876846,302.922433
1306,0.173721001,302.922433
1307,0.170649126,302.942151
1308,0.174731642,302.942151
1309,0.172703654,302.942151
1310,0.171410531,302.953135
1311,0.171071097,302.966751
1312,0.172430247,302.966751
1313,0.171069861,303.024815
1314,0.169288695,303.024815
1315,0.170309901,303.039653
1316,0.168965116,303.039653
1317,0.172261357,302.99504
1318,0.169202119,303.044715
1319,0.170963675,303.044715
1320,0.168274492,303.044715
1321,0.17065081,303.081649
1322,0.168529749,303.081649
1323,0.166566685,303.096727
1324,0.170496583,303.05472
1325,0.168260619,303.05472
1326,0.167297632,303.102312
1327,0.167140126,303.102312
1328,0.166758329,303.147343
1329,0.167416707,303.147343
1330,0.165956095,303.147343
1331,0.165004447,303.179296
1332,0.165292889,303.186444
1333,0.166057318,303.186444
1334,0.165118158,303.180619
1335,0.166655123,303.211569
1336,0.165154547,303.239077
1337,0.166271061,303.239077
1338,0.164733857,303.239077
1339,0.167053491,303.222189
1340,0.167476699,303.240474
1341,0.164384827,303.240474
1342,0.167829871,303.264132
1343,0.165389553,303.264132
1344,0.164749906,303.313433
1345,0.164131969,303.299561
1346,0.166021466,303.299561
1347,0.165293068,303.345641
1348,0.16386348,303.345641
1349,0.162702933,303.362156
1350,0.162123278,303.340602
1351,0.164216965,303.333049
1352,0.165890858,303.333049
1353,0.164138988,303.405501
1354,0.1637602,303.403185
1355,0.165608734,303.403185
1356,0.163591862,303.403185
1357,0.163132697,303.393126
1358,0.163458332,303.452114
1359,0.162992939,303.452114
1360,0.163679808,303.460555
1361,0.164036706,303.460555
1362,0.163319066,303.466452
1363,0.162007496,303.466452
1364,0.162240878,303.466452
1365,0.162604794,303.50796
1366,0.161965013,303.498681
1367,0.163401604,303.498681
1368,0.163859353,303.548859
1369,0.161312595,303.548859
1370,0.161374569,303.549767
1371,0.162284687,303.549767
1372,0.161134973,303.585639
1373,0.163131073,303.585639
1374,0.161052555,303.611298
1375,0.159637615,303.635642
1376,0.160183817,303.631111
1377,0.162820116,303.637129
1378,0.161095426,303.637129
1379,0.157930329,303.637129
1380,0.16240944,303.647881
1381,0.162281156,303.676821
1382,0.159966797,303.676821
1383,0.160865173,303.692589
1384,0.160696983,303.692589
1385,0.157836944,303.729863
1386,0.15797241,303.729863
1387,0.160454094,303.720903
1388,0.158964932,303.720903
1389,0.15815717,303.732918
1390,0.158580884,303.732918
1391,0.160174489,303.767875
1392,0.159700349,303.778402
1393,0.156094834,303.778402
1394,0.160435766,303.805433
1395,0.15914698,303.82899
1396,0.155243248,303.82899
1397,0.154966831,303.851231
1398,0.156231314,303.851231
1399,0.157389134,303.861954
1400,0.15687114,303.861954
1401,0.157092735,303.925776
1402,0.155252859,303.891177
1403,0.15758653,303.929293
1404,0.156514987,303.922792
1405,0.1577636,303.922792
1406,0.157567367,303.951912
1407,0.157593116,303.95111
1408,0.157187194,303.95111
1409,0.154916316,303.996955
1410,0.155798256,303.953264
1411,0.154601947,304.007163
1412,0.155762717,304.007163
1413,0.156513467,304.022797
1414,0.155556232,304.032955
1415,0.154376656,304.032955
1416,0.153862745,304.075986
1417,0.154249951,304.075986
1418,0.154323399,304.089263
1419,0.154406205,304.089263
1420,0.152920082,304.089263
1421,0.153778195,304.099197
1422,0.154878855,304.099197
1423,0.152052194,304.151064
1424,0.153073356,304.151064
1425,0.155216709,304.176941
1426,0.154441595,304.176941
1427,0.153281987,304.176941
1428,0.153217912,304.19072
1429,0.155351102,304.19072
1430,0.155532375,304.227327
1431,0.153968453,304.227327
1432,0.152237356,304.227327
1433,0.15403764,304.244606
1434,0.156643957,304.244606
1435,0.153079212,304.278164
1436,0.151357412,304.278164
1437,0.155539379,304.278164
1438,0.155434251,304.313445
1439,0.15463014,304.351158
1440,0.154925972,304.351158
1441,0.152121887,304.362812
1442,0.155920222,304.362812
1443,0.156572819,304.362812
1444,0.154521316,304.383562
1445,0.155570045,304.383562
1446,0.155062571,304.42514
1447,0.15349716,304.396171
1448,0.154766157,304.440464
1449,0.154824063,304.440464
1450,0.152963221,304.440464
1451,0.154095963,304.472234
1452,0.152530238,304.472234
1453,0.153538182,304.504538
1454,0.151425377,304.496609
1455,0.154572532,304.496609
1456,0.154282108,304.515388
1457,0.153355926,304.534265
1458,0.151203856,304.537591
1459,0.15191482,304.537591
1460,0.154031709,304.570963
1461,0.152579188,304.606321
1462,0.153198987,304.58417
1463,0.153118536,304.58417
1464,0.15391776,304.58417
1465,0.152188629,304.589524
1466,0.153818876,304.655806
1467,0.15257062,304.655806
1468,0.153009027,304.639737
1469,0.150333539,304.677012
1470,0.153481528,304.677012
1471,0.153001741,304.685961
1472,0.152478933,304.685961
1473,0.153454885,304.761172
1474,0.15064846,304.761172
1475,0.151532292,304.717087
1476,0.150084302,304.717087
1477,0.152102977,304.752428
1478,0.152344912,304.752428
1479,0.151994303,304.752428
1480,0.15117988,304.835996
1481,0.151535928,304.835996
1482,0.152970955,304.843409
1483,0.150955185,304.854565
1484,0.150866255,304.854565
1485,0.151347175,304.856708
1486,0.149812624,304.864145
1487,0.151586562,304.901692
1488,0.148382947,304.901692
1489,0.148749322,304.916589
1490,0.150796801,304.914693
1491,0.148852557,304.942855
1492,0.148100272,304.942855
1493,0.147590861,304.962639
1494,0.149777785,304.98497
1495,0.148652822,305.005355
1496,0.150155589,305.005355
1497,0.1465846,305.024699
1498,0.147412911,305.0246
1499,0.148172543,305.074086
1500,0.147591591,305.053901
1501,0.146786243,305.053901
1502,0.149136439,305.053901
1503,0.145869494,305.098307
1504,0.148988962,305.095033
1505,0.147367403,305.123308
1506,0.145056382,305.150123
1507,0.146532044,305.150123
1508,0.148205176,305.165351
1509,0.145540312,305.165351
1510,0.14642033,305.184154
1511,0.145350069,305.223448
1512,0.144952133,305.223448
1513,0.144556195,305.223448
1514,0.143488348,305.235542
1515,0.146239042,305.235542
1516,0.145467609,305.288746
1517,0.14424713,305.288746
1518,0.144077465,305.298145
1519,0.143226698,305.298145
