Time,Abs,Temp,Abs 2,Temp2
2356,0.122965157,314.999957,0.071611971,293.217918
2357,0.120460577,314.982291,0.072258599,293.232189
2358,0.13024734,314.994456,#N/A,#N/A
2360,0.12585634,314.977977,#N/A,#N/A
2361,0.119186312,315.010862,0.071942449,293.200446
2362,0.127443209,315.037073,0.071962953,293.162151
2364,0.119491123,315.024432,#N/A,#N/A
2366,0.129486367,315.067111,#N/A,#N/A
2367,0.129972935,315.074444,0.07388781,293.187775
2369,0.119762793,315.073467,0.072445989,293.15237
2370,0.121152602,315.04414,#N/A,#N/A
2371,0.119656637,315.089038,0.068630844,293.187836
2373,0.121750616,315.125405,0.073061489,293.18782
2374,0.122527212,315.114075,#N/A,#N/A
2375,0.12042433,315.123241,0.071460888,293.179439
2377,0.118574366,315.15102,0.072423443,293.148731
2378,0.122217141,315.137995,0.071755067,293.157503
2380,0.121229015,315.159944,#N/A,#N/A
2381,0.121367291,315.147112,0.071321301,293.170951
2382,0.120079033,315.185243,#N/A,#N/A
2384,0.121665172,315.183337,0.069810376,293.117638
2386,0.119815216,315.194521,0.072813474,293.130822
2389,0.121458255,315.237258,0.071820639,293.102039
2390,0.122303374,315.230911,0.072021827,293.124242
2392,0.122044377,315.243022,#N/A,#N/A
2393,0.121604547,315.250426,0.0710572,293.150239
2394,0.122627616,315.274412,#N/A,#N/A
2397,0.11981225,315.28364,0.07524392,293.092984
2400,0.121573687,315.314955,#N/A,#N/A
2401,0.123409674,315.319573,0.069471002,293.064361
2402,0.121596158,315.327661,#N/A,#N/A
2404,0.123305917,315.358642,0.07165391,293.112327
2405,0.121713445,315.349456,#N/A,#N/A
2406,0.121053837,315.337227,0.067369372,293.055388
2407,0.12073531,315.340819,#N/A,#N/A
2410,0.133304447,315.398371,0.071762338,293.044251
2411,0.134505704,315.400227,#N/A,#N/A
2412,0.131549224,315.36271,0.07078293,293.042587
2414,0.136178777,315.407508,#N/A,#N/A
2417,0.131058231,315.409412,0.068752132,293.005237
2419,0.134605557,315.4175,#N/A,#N/A
2420,0.132709399,315.427209,0.069385864,293.009618
2422,0.121166155,315.445384,#N/A,#N/A
2423,0.13155067,315.449669,0.072158583,293.010855
2424,0.135465577,315.445053,#N/A,#N/A
2426,0.132948756,315.486065,0.070806175,293.039216
2427,0.134484783,315.503214,#N/A,#N/A
2429,0.134740293,315.528641,#N/A,#N/A
2431,0.134682506,315.549652,0.069145851,292.973639
2432,0.124396645,315.541656,#N/A,#N/A
2434,0.123126708,315.517827,#N/A,#N/A
2436,0.132959023,315.568953,0.070045672,293.012284
2438,0.135803387,315.568098,0.067428961,292.960541
2439,0.13530013,315.567774,#N/A,#N/A
2441,0.134089693,315.587082,0.068790071,292.996025
2442,0.125001416,315.58634,#N/A,#N/A
2443,0.134219259,315.58634,0.067971364,292.95494
2444,0.122211963,315.614933,#N/A,#N/A
2446,0.13274461,315.591649,0.068645276,292.94007
2448,0.135762155,315.645009,0.069366306,292.924889
2449,0.13601248,315.661749,0.070218295,292.953871
2450,0.12347953,315.62551,0.070647851,292.908404
2452,0.125081897,315.682819,0.069471337,292.932509
2453,0.124220774,315.682819,0.06754256,292.946738
2455,0.123373255,315.714585,#N/A,#N/A
2456,0.134119377,315.693944,0.069074132,292.913632
2457,0.125409007,315.685885,0.06872905,292.92191
2459,0.123906732,315.731871,#N/A,#N/A
2461,0.127026424,315.767788,0.069065697,292.88121
2463,0.124896631,315.744801,#N/A,#N/A
2465,0.124587521,315.758972,#N/A,#N/A
2467,0.135657281,315.772215,0.065584533,292.888536
2469,0.12509957,315.796983,0.067537785,292.871795
2472,0.12743099,315.825677,#N/A,#N/A
2473,0.123198345,315.807233,#N/A,#N/A
2474,0.134058639,315.837306,0.069932781,292.877589
2476,0.12714991,315.823613,0.067326114,292.880669
2477,0.124626495,315.848709,0.065240681,292.878877
2478,0.131623358,315.860675,0.066768788,292.850389
2480,0.1333341,315.891995,0.067828014,292.860674
2482,0.125957906,315.893301,0.068700127,292.838994
2483,0.134263679,315.893301,0.067773975,292.837099
2484,0.137003064,315.909557,#N/A,#N/A
2486,0.130896568,315.88123,0.068944894,292.814811
2488,0.130269662,315.904566,0.0677609,292.832857
2490,0.127291918,315.914193,#N/A,#N/A
2492,0.130192906,315.916451,0.06851805,292.8065
2493,0.132152438,315.945993,#N/A,#N/A
2496,0.130064115,315.981467,#N/A,#N/A
2497,0.128973618,315.984273,0.068203546,292.81918
2499,0.131449476,316.02163,0.068676472,292.793346
2502,0.128031641,316.010909,0.071422137,292.784307
2503,0.128934115,315.991803,0.072736308,292.768882
2504,0.13102977,315.993898,#N/A,#N/A
2506,0.126274854,316.020107,0.071966827,292.767293
2507,0.128272668,316.041678,0.070350863,292.750313
2510,0.126924887,316.043629,#N/A,#N/A
2511,0.12774162,316.059477,0.07306581,292.773225
2512,0.129637241,316.074583,0.068819642,292.765785
2513,0.131387815,316.097675,0.07093478,292.748261
2515,0.131347492,316.086939,0.069244236,292.735533
2516,0.130920962,316.112715,#N/A,#N/A
2518,0.12959069,316.104752,0.069376267,292.731392
2519,0.12907353,316.137298,0.068055764,292.734311
2522,0.130871758,316.138683,0.0676568,292.711559
2523,0.128978044,316.148065,0.068307988,292.725382
2524,0.129153967,316.155906,0.069157571,292.747695
2527,0.130930692,316.161177,0.06861414,292.714686
2529,0.130891353,316.191228,0.068145096,292.667892
2530,0.129659191,316.191228,0.071262613,292.707963
2532,0.129229248,316.203365,#N/A,#N/A
2534,0.129890755,316.195073,#N/A,#N/A
2535,0.128682196,316.216258,#N/A,#N/A
2538,0.129468188,316.232318,#N/A,#N/A
2540,0.129100442,316.256,0.068333529,292.65611
2541,0.128450826,316.238756,#N/A,#N/A
2542,0.131545052,316.265186,0.06763,292.652895
2543,0.131728441,316.246919,0.067995429,292.663124
2545,0.128618702,316.293918,0.069155835,292.667652
2547,0.129240677,316.287584,0.068732664,292.672476
2548,0.13030003,316.287584,0.067861818,292.676317
2549,0.12907134,316.291339,#N/A,#N/A
2550,0.129450366,316.314043,0.06520988,292.646966
2551,0.130822495,316.325556,0.06985613,292.64909
2552,0.129391432,316.325967,#N/A,#N/A
2553,0.12829712,316.376446,0.067240886,292.62987
2555,0.129479975,316.312093,0.067763478,292.622427
2558,0.129223913,316.359142,#N/A,#N/A
2559,0.128790408,316.393282,0.069875196,292.645188
2560,0.129677087,316.371677,0.068314292,292.625418
2564,0.129427493,316.375407,0.066308364,292.603155
2565,0.129917562,316.411994,0.066877604,292.604679
2566,0.129059985,316.399509,0.073872,292.625204
2569,0.1292952,316.401619,#N/A,#N/A
2570,0.128521457,316.406654,0.066283159,292.57623
2571,0.129051626,316.425245,0.066042624,292.568303
2573,0.126952946,316.454733,0.069916271,292.545391
2575,0.128727213,316.451221,0.070078708,292.56009
2577,0.131548703,316.470117,#N/A,#N/A
2579,0.129804567,316.486732,#N/A,#N/A
2582,0.127578169,316.510241,#N/A,#N/A
2583,0.128949195,316.524528,0.067824446,292.569388
2585,0.129767746,316.522683,0.065714881,292.570693
2586,0.129083782,316.522683,0.069021903,292.535038
2588,0.130745217,316.514468,0.069906816,292.570575
2590,0.131494701,316.536092,0.066421561,292.541758
2591,0.131503925,316.536092,#N/A,#N/A
2592,0.130054265,316.545996,0.068752013,292.549875
2593,0.128065005,316.559002,0.064059831,292.527553
2595,0.128501028,316.584045,0.069760859,292.539832
2599,0.13004595,316.588868,0.069902591,292.499548
2600,0.128761306,316.609659,0.06781204,292.519859
2601,0.128768027,316.605287,#N/A,#N/A
2602,0.12959677,316.577402,#N/A,#N/A
2604,0.128618598,316.605883,#N/A,#N/A
2605,0.128926233,316.636214,0.071089946,292.534493
2607,0.13020587,316.645634,0.065467648,292.49562
2609,0.128964067,316.634152,0.067255273,292.458767
2611,0.128471971,316.656342,#N/A,#N/A
2612,0.129233718,316.686944,0.067604199,292.50545
2615,0.127306074,316.68944,#N/A,#N/A
2616,0.128875315,316.692603,0.066685088,292.492573
2618,0.129688218,316.70257,0.066020206,292.49667
2622,0.127507687,316.736694,0.067023382,292.4406
2624,0.129337922,316.759644,#N/A,#N/A
2625,0.130364716,316.749767,0.066580944,292.459619
2626,0.129093707,316.745621,0.067458346,292.447322
2627,0.127362162,316.736203,0.065762259,292.428333
2629,0.128245235,316.774874,#N/A,#N/A
2630,0.128794238,316.78892,0.06573768,292.45435
2631,0.129147098,316.771316,#N/A,#N/A
2632,0.131274119,316.786666,0.068205453,292.439408
2633,0.128121093,316.793548,0.065890394,292.43131
2635,0.129014194,316.780524,0.068221688,292.430082
2636,0.128115907,316.780524,#N/A,#N/A
2638,0.130870253,316.843031,0.066508532,292.416561
2641,0.129502446,316.831007,0.064413771,292.392602
2642,0.130695105,316.846716,#N/A,#N/A
2644,0.129783869,316.824841,#N/A,#N/A
2645,0.131371558,316.856061,0.065447666,292.360186
2646,0.131910265,316.856061,#N/A,#N/A
2647,0.133593306,316.901087,0.064977877,292.413912
2649,0.131655321,316.849847,0.068021126,292.392236
2650,0.131180093,316.894754,#N/A,#N/A
2652,0.130265921,316.895373,0.070530728,292.358565
2653,0.132627532,316.903743,#N/A,#N/A
2654,0.131875932,316.888734,#N/A,#N/A
2655,0.130346432,316.913423,0.062716343,292.371884
2656,0.12963061,316.924222,0.065876961,292.354896
2658,0.132159323,316.928632,0.066074267,292.376533
2660,0.131433144,316.93791,0.064732835,292.354356
2662,0.13055858,316.949223,#N/A,#N/A
2663,0.131208003,316.958589,0.065145247,292.353428
2665,0.132006168,316.945119,#N/A,#N/A
2667,0.132212177,316.968816,0.064672656,292.35955
2668,0.13189742,316.991723,#N/A,#N/A
2671,0.131646097,317.025474,#N/A,#N/A
2672,0.131902516,316.999978,0.065181784,292.356778
2673,0.131349459,317.007734,0.068320923,292.321698
2674,0.132108674,317.004202,0.065564394,292.320903
2676,0.132573441,317.021564,#N/A,#N/A
2677,0.131708562,317.042506,0.065069042,292.315403
2680,0.131848216,317.033254,0.0709823,292.33954
2681,0.133623555,317.049835,#N/A,#N/A
2683,0.131701097,317.032972,0.067384727,292.302419
2684,0.132323131,317.049649,0.065509669,292.326725
2686,0.131714031,317.082907,#N/A,#N/A
2687,0.132859752,317.07063,0.068326406,292.299917
2689,0.132974282,317.090741,#N/A,#N/A
2691,0.132528797,317.103041,0.063473545,292.264675
2694,0.132865295,317.10058,0.065340355,292.259842
2697,0.131369531,317.112075,#N/A,#N/A
2699,0.133518711,317.162556,0.064639941,292.295524
2701,0.132187292,317.174315,#N/A,#N/A
2703,0.131426588,317.172988,0.065297544,292.253771
2705,0.131619707,317.15037,#N/A,#N/A
2706,0.13161698,317.176398,0.063918225,292.217271
2708,0.131442666,317.203945,#N/A,#N/A
2710,0.134139642,317.180163,#N/A,#N/A
2712,0.130950779,317.224895,0.064873211,292.225353
2713,0.130716607,317.224895,#N/A,#N/A
2716,0.132148296,317.205907,0.06607496,292.232706
2718,0.130756199,317.266914,0.065318815,292.228897
2719,0.132463291,317.223754,#N/A,#N/A
2721,0.132699847,317.234683,0.061959356,292.197958
2722,0.13401705,317.253525,0.067442924,292.240736
2723,0.132212833,317.264027,0.065341949,292.225971
2726,0.132886708,317.26874,0.068803295,292.226813
2729,0.132054016,317.292293,#N/A,#N/A
2732,0.13139376,317.319833,0.064065918,292.178645
2733,0.133072317,317.323652,0.063238479,292.207571
2735,0.133952454,317.339999,0.061130464,292.204711
2736,0.133519843,317.336204,#N/A,#N/A
2737,0.13275899,317.351344,#N/A,#N/A
2738,0.132567465,317.363766,0.065857798,292.168478
2740,0.133760557,317.377555,#N/A,#N/A
2741,0.132762492,317.358645,0.062967636,292.183214
2743,0.133492947,317.372265,#N/A,#N/A
2745,0.132726163,317.385723,0.0627103,292.150295
2748,0.132118955,317.385346,#N/A,#N/A
2750,0.134237632,317.428541,#N/A,#N/A
2751,0.132836938,317.421571,0.064477213,292.168388
2752,0.132934094,317.452746,0.063809015,292.141111
2753,0.132424429,317.391521,#N/A,#N/A
2754,0.133753613,317.429571,0.066664353,292.126868
2755,0.135422126,317.448598,#N/A,#N/A
2757,0.136365831,317.44687,0.066989884,292.097947
2759,0.134504885,317.45298,0.065965749,292.120301
2760,0.133611873,317.447031,#N/A,#N/A
2762,0.13528496,317.470343,0.066928692,292.123259
2763,0.13442868,317.475487,#N/A,#N/A
2765,0.135322183,317.470367,#N/A,#N/A
2767,0.133953929,317.529855,#N/A,#N/A
2769,0.134138838,317.511329,0.067925438,292.123087
2771,0.132971779,317.53852,#N/A,#N/A
2773,0.13281624,317.536269,#N/A,#N/A
2775,0.132220984,317.549627,0.071002752,292.091534
2776,0.133139208,317.523618,0.067394704,292.102275
2777,0.133853942,317.558629,0.07104113,292.086623
2779,0.133228913,317.57381,#N/A,#N/A
2780,0.134301812,317.55555,0.068699032,292.102428
2782,0.132964373,317.596883,#N/A,#N/A
2783,0.133552581,317.596883,0.067790285,292.098104
2785,0.133613482,317.564568,#N/A,#N/A
2786,0.133439258,317.579018,0.069131888,292.056054
2787,0.132719457,317.579846,#N/A,#N/A
2789,0.133945793,317.588204,#N/A,#N/A
2790,0.134716287,317.647204,0.066509195,292.091215
2792,0.133908689,317.62996,0.06873621,292.07464
2794,0.134931713,317.636373,#N/A,#N/A
2797,0.132341132,317.665052,0.065808848,292.044339
2798,0.134883151,317.647849,0.066719711,292.074952
2799,0.132855952,317.659765,0.065028474,292.010093
2800,0.130929142,317.652211,0.069402412,292.094053
2801,0.134996444,317.637297,#N/A,#N/A
2803,0.13353163,317.668957,#N/A,#N/A
2805,0.133207828,317.697723,#N/A,#N/A
2806,0.132059529,317.717262,0.06774886,292.022729
2807,0.134491861,317.659926,#N/A,#N/A
2810,0.133628279,317.708569,0.067741632,292.00583
2813,0.131613404,317.676149,#N/A,#N/A
2816,0.135454014,317.750861,#N/A,#N/A
2818,0.133760169,317.724076,#N/A,#N/A
2819,0.132993966,317.745246,0.065781593,292.00927
2820,0.133865282,317.745503,0.064710423,292.003077
2822,0.132805869,317.765162,#N/A,#N/A
2823,0.132365853,317.766584,0.066020146,291.990035
2825,0.132901505,317.751335,0.066117823,291.986775
2827,0.133990303,317.808325,#N/A,#N/A
2828,0.132987604,317.766134,#N/A,#N/A
2831,0.135765627,317.797673,0.066775315,291.963754
2834,0.135264069,317.817844,0.06736166,291.986088
2836,0.134154171,317.82966,0.06656374,291.946966
2837,0.135282874,317.829804,#N/A,#N/A
2839,0.134467095,317.822286,0.064408965,291.931962
2840,0.134217814,317.829282,#N/A,#N/A
2843,0.135112003,317.831716,#N/A,#N/A
2845,0.13513349,317.834463,#N/A,#N/A
2847,0.134909675,317.861026,0.069509394,291.938107
2849,0.133809269,317.865998,#N/A,#N/A
2850,0.134526581,317.8735,0.066291027,291.921011
2853,0.1350528,317.909482,#N/A,#N/A
2854,0.134768963,317.899161,0.064985454,291.923379
2856,0.133595184,317.880271,#N/A,#N/A
2857,0.135034531,317.928499,#N/A,#N/A
2859,0.133605465,317.929728,#N/A,#N/A
2860,0.134030268,317.931149,0.069292821,291.911998
2862,0.134444132,317.917489,#N/A,#N/A
2864,0.137648553,317.92703,0.065827288,291.907392
2866,0.13317889,317.929391,0.065082088,291.909903
2867,0.136313677,317.947147,0.066150561,291.888178
2868,0.135994986,317.959458,#N/A,#N/A
2869,0.133999184,317.978129,0.064738609,291.866463
2870,0.134217635,317.984119,0.064842641,291.877311
2873,0.133985087,317.951652,#N/A,#N/A
2874,0.134864464,317.971247,#N/A,#N/A
2876,0.133615419,317.978964,#N/A,#N/A
2879,0.134525389,317.981799,#N/A,#N/A
2881,0.134169608,318.016922,0.065085731,291.843891
2883,0.135734841,317.99162,0.06681145,291.839963
2884,0.135538861,318.022864,#N/A,#N/A
2885,0.136183947,318.030813,0.06505046,291.839167
2887,0.134460956,318.043122,0.065139256,291.828146
2889,0.134192288,318.084648,0.066886961,291.866917
2891,0.133551374,318.058972,#N/A,#N/A
2892,0.136735216,318.066286,#N/A,#N/A
2893,0.134815171,318.060039,0.065442733,291.832118
2895,0.135890767,318.054451,#N/A,#N/A
2898,0.135086462,318.09726,#N/A,#N/A
2899,0.135849595,318.063749,#N/A,#N/A
2902,0.135456041,318.100785,0.066158757,291.78928
2903,0.134424344,318.118367,0.067975871,291.769473
2905,0.135782108,318.106389,0.066170365,291.761543
2907,0.135362834,318.115116,#N/A,#N/A
2909,0.134382725,318.15792,#N/A,#N/A
2910,0.137749568,318.116224,0.069893435,291.78174
2913,0.137184009,318.155689,0.067542203,291.764343
2914,0.138393849,318.155151,0.067737699,291.751578
2915,0.138185173,318.149876,#N/A,#N/A
2917,0.138782173,318.155006,#N/A,#N/A
2919,0.137908921,318.189002,0.066358522,291.799344
2920,0.136659786,318.192124,0.064218022,291.773868
2922,0.138724923,318.169817,0.066757202,291.748672
2925,0.138122335,318.194059,0.06868621,291.766679
2926,0.13911432,318.186771,0.06740208,291.721674
2928,0.13909696,318.213291,0.064397402,291.742147
2931,0.137452096,318.239505,0.062093962,291.743954
2933,0.136082232,318.232402,0.064949289,291.737101
2937,0.137430742,318.268921,#N/A,#N/A
2938,0.139112115,318.237652,#N/A,#N/A
2939,0.136962682,318.26043,0.068841025,291.689587
2941,0.139436811,318.272396,#N/A,#N/A
2944,0.139087766,318.298463,0.065200828,291.732164
2947,0.138254643,318.287605,#N/A,#N/A
2948,0.139107302,318.300566,0.064175405,291.741128
2949,0.138545752,318.291955,0.064193472,291.708656
2950,0.138094902,318.307708,0.067288421,291.698866
2952,0.139331877,318.293752,0.065609857,291.670843
2953,0.139404237,318.307179,0.068097822,291.690062
2955,0.139575049,318.3166,0.066616245,291.685698
2957,0.137927309,318.326438,#N/A,#N/A
2958,0.139894843,318.350424,#N/A,#N/A
2960,0.138944805,318.323502,0.066155382,291.694342
2961,0.139368013,318.334808,#N/A,#N/A
2962,0.138014376,318.336366,0.067327991,291.712198
2963,0.141259387,318.355994,0.063240163,291.653716
2965,0.139815256,318.358529,#N/A,#N/A
2968,0.137929007,318.38423,0.066939235,291.683351
2971,0.137653634,318.389101,0.069547467,291.682474
2973,0.13931863,318.379264,0.06528569,291.659983
2975,0.139838144,318.409104,0.067304865,291.66152
2976,0.140239641,318.397398,#N/A,#N/A
2978,0.140011028,318.409313,0.06264089,291.70541
2981,0.139484987,318.422103,#N/A,#N/A
2982,0.139962331,318.424277,0.062750675,291.636095
2983,0.139130846,318.431891,#N/A,#N/A
2985,0.137977019,318.449766,#N/A,#N/A
2987,0.140791431,318.442458,#N/A,#N/A
2989,0.139946923,318.457709,0.062179506,291.621589
2990,0.140461579,318.469414,#N/A,#N/A
2991,0.1384767,318.481801,0.064708412,291.6583
2992,0.138959125,318.467305,0.064731933,291.631045
2993,0.140260801,318.489984,#N/A,#N/A
2995,0.141084313,318.453618,#N/A,#N/A
2997,0.140522212,318.487706,#N/A,#N/A
2999,0.140996426,318.504681,0.063972481,291.617411
3000,0.13991423,318.493563,#N/A,#N/A
3002,0.13975057,318.513144,0.067942999,291.61778
3004,0.141627118,318.513401,#N/A,#N/A
3005,0.138478011,318.514203,0.062814213,291.576585
3008,0.138939917,318.548737,0.064607292,291.59831
3010,0.140750125,318.510177,0.064093225,291.609151
3011,0.141268343,318.530913,#N/A,#N/A
3014,0.140059739,318.580203,#N/A,#N/A
3016,0.140799135,318.574268,0.067031719,291.581093
3019,0.140425846,318.567314,0.062188018,291.58571
3021,0.140376777,318.591802,0.062921792,291.586236
3022,0.140314221,318.564162,0.061094556,291.567268
3024,0.140430853,318.573074,#N/A,#N/A
3025,0.140350089,318.591915,0.063201055,291.556588
3027,0.140744403,318.577493,0.062306982,291.545473
3028,0.139081314,318.58792,#N/A,#N/A
3030,0.142535955,318.644006,0.064063638,291.548936
3032,0.138700664,318.611629,#N/A,#N/A
3033,0.141044378,318.62224,#N/A,#N/A
3034,0.139725506,318.643252,0.06529709,291.536239
3036,0.140456215,318.632,0.063285828,291.521324
3037,0.142749786,318.669653,0.061756086,291.557593
3038,0.140986398,318.624221,#N/A,#N/A
3041,0.138533428,318.623813,0.064044259,291.523053
3042,0.141903266,318.658058,0.061499704,291.553791
3044,0.141143858,318.654986,#N/A,#N/A
3046,0.139847115,318.703719,#N/A,#N/A
3047,0.14087227,318.696919,0.063310593,291.529095
3049,0.140941232,318.698074,0.062048242,291.554917
3051,0.140294313,318.699486,0.062948637,291.546355
3052,0.140294343,318.700432,0.065484114,291.51677
3055,0.140406638,318.691426,0.062616915,291.509274
3056,0.13841702,318.69445,#N/A,#N/A
3057,0.141081199,318.7074,0.065088011,291.517936
3059,0.139900342,318.728313,0.063142017,291.512248
3060,0.142099187,318.725499,#N/A,#N/A
3061,0.141685039,318.716895,0.061225738,291.506754
3062,0.139072746,318.71829,#N/A,#N/A
3063,0.142310947,318.744454,0.061105225,291.505059
3064,0.141877681,318.733485,0.063381277,291.522539
3066,0.138413757,318.765831,0.063337341,291.503222
3067,0.141994506,318.735891,0.066502497,291.517096
3068,0.140210539,318.735226,#N/A,#N/A
3070,0.141501054,318.740566,0.062839247,291.497534
3071,0.141029045,318.750092,#N/A,#N/A
3072,0.140958816,318.752947,0.064127907,291.525655
3073,0.139205843,318.784408,#N/A,#N/A
3074,0.142521367,318.777409,0.06381321,291.48557
3076,0.142177329,318.776134,0.061895885,291.472013
3078,0.141041055,318.788088,0.061800793,291.509506
3079,0.140075535,318.81566,#N/A,#N/A
3081,0.143037379,318.834732,#N/A,#N/A
3083,0.140146449,318.795344,#N/A,#N/A
3084,0.140129507,318.804981,0.064124905,291.49428
3087,0.141589373,318.802705,0.062727168,291.506986
3088,0.141219065,318.830355,0.062430073,291.492571
3089,0.140626475,318.828271,0.063632868,291.450455
3091,0.140201598,318.828031,0.063004002,291.472186
3092,0.141384617,318.807483,0.065520749,291.448091
3094,0.14162223,318.837387,#N/A,#N/A
3097,0.143609539,318.842277,0.0649345,291.459552
3099,0.141138598,318.848867,#N/A,#N/A
3101,0.141882241,318.878616,0.060944203,291.453568
3102,0.140733093,318.866824,#N/A,#N/A
3103,0.142092258,318.880973,0.057785619,291.449743
3105,0.141582608,318.864075,0.059834108,291.444877
3106,0.141880006,318.870367,#N/A,#N/A
3109,0.143906608,318.902824,#N/A,#N/A
3112,0.142529026,318.87662,#N/A,#N/A
3114,0.139874086,318.925693,0.061888482,291.444103
3116,0.140449733,318.87929,0.060064774,291.441494
3117,0.14110148,318.88357,#N/A,#N/A
3118,0.141512319,318.913148,#N/A,#N/A
3119,0.141171083,318.94969,0.064567164,291.450556
3121,0.141376898,318.907851,0.060713038,291.414585
3122,0.143862069,318.943879,0.063053742,291.409386
3123,0.143165037,318.901406,0.060725182,291.418308
3125,0.143001646,318.938637,0.063124739,291.402542
3126,0.142179743,318.962306,0.063851617,291.41855
3128,0.141962275,318.965071,0.061529856,291.427959
3129,0.141838208,318.948504,#N/A,#N/A
3130,0.141757652,318.984674,0.058140721,291.392988
3132,0.142383665,318.977942,0.06105797,291.381317
3134,0.142882064,318.981533,#N/A,#N/A
3136,0.144157156,318.977069,0.061543159,291.41508
3137,0.142366558,318.979337,0.061039735,291.403935
3139,0.141018346,318.997128,#N/A,#N/A
3140,0.142224386,318.996864,0.062777147,291.383674
3141,0.1413607,319.00669,0.063498624,291.373249
3142,0.142536849,319.036613,#N/A,#N/A
3143,0.142746702,319.003291,0.05986147,291.404652
3144,0.143302336,318.987087,0.059430569,291.361859
3146,0.140954271,319.001897,0.062177353,291.38814
3147,0.141645551,318.997282,#N/A,#N/A
3148,0.141550943,319.011818,#N/A,#N/A
3150,0.141437054,319.036277,#N/A,#N/A
3151,0.143089771,319.007371,#N/A,#N/A
3153,0.141780257,319.044852,#N/A,#N/A
3154,0.141182631,319.05357,#N/A,#N/A
3156,0.139083445,319.061712,#N/A,#N/A
3157,0.140869051,319.056183,0.058580861,291.360991
3159,0.1408678,319.069269,0.062176816,291.36971
3162,0.141851693,319.042881,0.061699808,291.329739
3163,0.140420228,319.040381,#N/A,#N/A
3164,0.141346037,319.040381,0.063275017,291.341602
3166,0.140085399,319.074085,0.062113825,291.346327
3169,0.141473994,319.098003,0.060017694,291.350548
3170,0.140618101,319.081185,0.060336906,291.307532
3172,0.140324056,319.113965,0.060799766,291.364581
3174,0.142186448,319.08697,0.062412739,291.32696
3175,0.139387563,319.127121,0.061606906,291.312809
3177,0.140552685,319.113917,0.063958049,291.314567
3178,0.139579549,319.111265,#N/A,#N/A
3180,0.14054203,319.10971,0.061132312,291.330257
3181,0.140079469,319.126881,#N/A,#N/A
3182,0.141273752,319.118804,0.060831536,291.321833
3184,0.140999138,319.130254,0.067913271,291.3348
3185,0.140604928,319.138971,0.065411039,291.310712
3188,0.140403017,319.125904,#N/A,#N/A
3190,0.141199857,319.167558,#N/A,#N/A
3191,0.14251098,319.132627,#N/A,#N/A
3193,0.142581418,319.167999,0.060788538,291.280006
3194,0.141075477,319.167999,#N/A,#N/A
3195,0.140653625,319.163961,0.061964758,291.289699
3196,0.138996527,319.16018,0.061663497,291.322701
3198,0.141301915,319.175578,0.059333075,291.277525
3199,0.141833931,319.186273,#N/A,#N/A
3201,0.139489055,319.188164,0.059029065,291.280194
3202,0.140671819,319.178646,0.063991286,291.314749
3204,0.140968099,319.229596,0.06422393,291.293252
3206,0.140332788,319.197913,#N/A,#N/A
3207,0.14268747,319.206485,0.059015781,291.27056
3210,0.14263998,319.201454,#N/A,#N/A
3213,0.141544417,319.2113,0.060344256,291.272509
3214,0.141741261,319.187523,0.063345961,291.26669
3216,0.139522255,319.213727,0.061108951,291.251073
3219,0.141236231,319.223573,0.063234143,291.274045
3220,0.14177376,319.249639,#N/A,#N/A
3221,0.140078992,319.252282,0.06286148,291.26887
3223,0.140609577,319.257946,0.06307894,291.26463
3224,0.14175804,319.235893,0.061615378,291.267763
3225,0.141266614,319.24871,0.063531131,291.252262
3228,0.140984923,319.303385,#N/A,#N/A
3229,0.141352668,319.274254,#N/A,#N/A
3230,0.142951503,319.247388,0.060092509,291.23243
3231,0.141311884,319.289193,#N/A,#N/A
3234,0.14243342,319.285701,0.063505538,291.239248
3236,0.140212432,319.296578,#N/A,#N/A
3237,0.140886411,319.281424,0.063310623,291.219583
3239,0.140594155,319.306638,#N/A,#N/A
3241,0.140879899,319.311852,0.057123285,291.215497
3242,0.137487903,319.311852,#N/A,#N/A
3243,0.14151974,319.326557,0.063992932,291.212708
3245,0.140210539,319.317258,0.061943352,291.227579
3248,0.141572923,319.332196,#N/A,#N/A
3249,0.140878603,319.330474,0.059645522,291.205794
3250,0.14098528,319.342343,0.063722789,291.22032
3253,0.141306475,319.309017,0.062439844,291.195581
3254,0.141281739,319.343312,0.060892347,291.203518
3255,0.140631124,319.33186,0.063859984,291.203298
3258,0.141168863,319.370926,#N/A,#N/A
3260,0.142404422,319.347157,0.060493898,291.188732
3262,0.142118767,319.399107,0.060061507,291.205478
3263,0.139951319,319.364007,#N/A,#N/A
3266,0.140872017,319.3878,0.061158564,291.176359
3268,0.143306553,319.401958,0.059706524,291.14738
3270,0.141053557,319.389505,#N/A,#N/A
3272,0.142834514,319.39431,#N/A,#N/A
3273,0.141772792,319.429401,0.064057194,291.1538
3275,0.142634586,319.402608,#N/A,#N/A
3278,0.14225477,319.397963,0.059921134,291.201669
3280,0.140982524,319.412545,#N/A,#N/A
3281,0.140342504,319.424749,0.060410086,291.122196
3282,0.141889021,319.442613,0.064304434,291.145818
3283,0.139833689,319.460741,#N/A,#N/A
3284,0.143051311,319.460741,0.060166538,291.153704
3286,0.13939181,319.411624,0.062186047,291.152586
3287,0.1413683,319.43423,#N/A,#N/A
3289,0.139883265,319.470855,0.061354995,291.137132
3291,0.140558735,319.455161,#N/A,#N/A
3292,0.13964884,319.455161,0.056805715,291.118195
3293,0.141448245,319.438482,0.06293691,291.095585
