Sample 1,,
Time (min),Abs,
1.870833516,0.4361427426,
1.872500062,0.4488437772,
1.874166727,0.4487273395,
1.875833392,0.4327065349,
1.877500057,0.4375807941,
1.879166842,0.4391575158,
1.880833387,0.4374088049,
1.882500052,0.4401577711,
1.884166718,0.4345220625,
1.885833383,0.4452629387,
1.887500167,0.4433864355,
1.889166832,0.4365084171,
1.890833378,0.4408872128,
1.892500043,0.460246563,
1.894166708,0.440521121,
1.895833492,0.4339750111,
1.897500157,0.4393218756,
1.899166703,0.4405901432,
1.900833368,0.4406042695,
1.902500033,0.442404896,
1.904166818,0.444321841,
1.905833483,0.4358991086,
1.907500029,0.4400304854,
1.909166694,0.4473402798,
1.910833359,0.4378978312,
1.912500143,0.4455671906,
1.914166808,0.4494091272,
1.915833473,0.4461983144,
1.917500019,0.4440063238,
1.919166684,0.4461467266,
1.920833468,0.4476680756,
1.922500134,0.4434784353,
1.924166799,0.4394216835,
1.925833344,0.445138514,
1.92750001,0.4511458576,
1.929166794,0.4284206331,
1.930833459,0.4382733107,
1.932500124,0.4540936947,
1.93416667,0.4536474943,
1.935833335,0.4231318533,
1.937500119,0.4115229845,
1.939166784,0.4217089713,
1.940833449,0.4473505318,
1.942500114,0.4332031012,
1.94416666,0.4275000691,
1.945833445,0.4479115605,
1.94750011,0.4621600211,
1.949166775,0.4302754104,
1.95083344,0.4441822767,
1.952499986,0.4512823522,
1.95416677,0.4440399706,
1.955833435,0.4302640259,
1.9575001,0.4516530335,
1.959166765,0.4431474209,
1.960833311,0.4514029622,
1.962500095,0.4497208297,
1.96416676,0.4280746281,
1.965833426,0.4377933443,
1.967500091,0.4410690665,
1.969166756,0.4426071048,
1.970833421,0.4312994182,
1.972500086,0.441429168,
1.974166751,0.4630464017,
1.975833416,0.4433807731,
1.977500081,0.4343737662,
1.979166746,0.4448506832,
1.980833411,0.4421170354,
1.982500076,0.4537268281,
1.984166741,0.4372377396,
1.985833406,0.4408484697,
1.987500191,0.4369743764,
1.989166737,0.4475889504,
1.990833402,0.4403653145,
1.992500067,0.4425777197,
1.994166732,0.438729018,
1.995833516,0.441072315,
1.997500062,0.4432146251,
1.999166727,0.4358829558,
2.000833273,0.4373555481,
2.002499819,0.435421139,
2.004166603,0.4343736768,
2.005833387,0.4514585435,
2.007499933,0.4392822087,
2.009166718,0.4413158894,
2.010833263,0.4415833056,
2.012500048,0.4460521042,
2.014166594,0.4335991442,
2.015833378,0.4245294333,
2.017499924,0.4372441173,
2.01916647,0.4335742891,
2.020833254,0.4500525296,
2.022500038,0.4229262769,
2.024166584,0.4415248334,
2.025833368,0.4448270798,
2.027499914,0.4311422706,
2.029166698,0.4439440668,
2.030833244,0.4327962697,
2.032500029,0.4419021308,
2.034166574,0.4499983191,
2.035833359,0.4232330322,
2.037499905,0.4382497072,
2.039166689,0.4473746121,
2.040833235,0.4365894794,
2.042500019,0.4483732879,
2.044166565,0.4388564229,
2.045833349,0.4450981617,
2.047499895,0.4356681705,
2.049166679,0.4304833114,
2.050833225,0.439532131,
2.05250001,0.4377646744,
2.054166794,0.4388894439,
2.05583334,0.4057033956,
2.057499886,0.425283879,
2.05916667,0.4553793967,
2.060833216,0.4449656606,
2.0625,0.4376168847,
2.064166546,0.4394072592,
2.06583333,0.4494440556,
2.067499876,0.4417658448,
2.06916666,0.4407148361,
2.070833445,0.4460836947,
2.07249999,0.4440235496,
2.074166536,0.4482137859,
2.075833321,0.4167776406,
2.077499866,0.4126844108,
2.079166651,0.4155038595,
2.080833435,0.4073361158,
2.082499981,0.4152600765,
2.084166527,0.4391527176,
2.085833311,0.43988204,
2.087500095,0.4351424873,
2.089166641,0.4286392331,
2.090833187,0.4110557139,
2.092499971,0.4186131358,
2.094166517,0.4120848179,
2.095833302,0.4030411839,
2.097500086,0.4362404048,
2.099166632,0.452131927,
2.100833178,0.4333705008,
2.102499962,0.4375286996,
2.104166746,0.43821913,
2.105833292,0.4400038123,
2.107500076,0.438677609,
2.109166622,0.4406628311,
2.110833168,0.4288811982,
2.112499952,0.4466951191,
2.114166737,0.4451877177,
2.115833282,0.4339304566,
2.117499828,0.4385173619,
2.119166613,0.4353440702,
2.120833397,0.427179873,
2.122499943,0.4337972105,
2.124166727,0.443892926,
2.125833273,0.4456967711,
2.127499819,0.4483275115,
2.129166603,0.439835906,
2.130833387,0.4419213533,
2.132499933,0.4324060977,
2.134166718,0.4604792893,
2.135833263,0.4299900234,
2.137499809,0.4164928198,
2.139166594,0.4173335433,
2.140833378,0.4046271741,
2.142499924,0.4110869467,
2.144166708,0.4049184322,
2.145833254,0.4147832394,
2.147500038,0.4195993245,
2.149166822,0.4105686545,
2.150833368,0.422919631,
2.152500153,0.4360305369,
2.15416646,0.4455386698,
2.155833244,0.4184817672,
2.157500029,0.4301685989,
2.159166574,0.4378510118,
2.160833359,0.4511818886,
2.162499905,0.4284770787,
2.164166689,0.4025959074,
2.165833473,0.4069036841,
2.167500019,0.4058527648,
2.169166803,0.3989310563,
2.170833111,0.4323624969,
2.172499895,0.4164971709,
2.174166679,0.4027084708,
2.175833225,0.4090762734,
2.17750001,0.4340354502,
2.179166555,0.4433372319,
2.18083334,0.440161109,
2.182500124,0.4313615561,
2.18416667,0.3998348415,
2.185833454,0.4100839198,
2.1875,0.4144679904,
