Time,Abs
2581,0.072028734
2582,0.069385864
2583,0.072176218
2584,0.07038337
2585,0.072158583
2586,0.07150761
2587,0.072680578
2588,0.070806175
2589,0.069366001
2590,0.069992661
2591,0.073831834
2592,0.071160503
2593,0.069145851
2594,0.070498116
2595,0.070576467
2596,0.070390701
2597,0.070603386
2598,0.070045672
2599,0.069322579
2600,0.067428961
2601,0.069746628
2602,0.070550852
2603,0.068790071
2604,0.068914525
2605,0.067971364
2606,0.068950571
2607,0.071968235
2608,0.068645276
2609,0.072732605
2610,0.069366306
2611,0.070218295
2612,0.070647851
2613,0.071118422
2614,0.069471337
2615,0.06754256
2616,0.068077199
2617,0.068836965
2618,0.069074132
2619,0.06872905
2620,0.06911061
2621,0.068259068
2622,0.069584742
2623,0.069065697
2624,0.070385076
2625,0.067705564
2626,0.066997856
2627,0.070126772
2628,0.07224711
2629,0.065584533
2630,0.06797263
2631,0.067537785
2632,0.07002417
2633,0.069879696
2634,0.073257342
2635,0.070600525
2636,0.069932781
2637,0.067825839
2638,0.067326114
2639,0.065240681
2640,0.066768788
2641,0.072593525
2642,0.067828014
2643,0.068235472
2644,0.068700127
2645,0.067773975
2646,0.069770738
2647,0.068321802
2648,0.068944894
2649,0.070491172
2650,0.0677609
2651,0.066504307
2652,0.070097327
2653,0.07006596
2654,0.06851805
2655,0.069720797
2656,0.067609943
2657,0.066873945
2658,0.068325564
2659,0.068203546
2660,0.06496606
2661,0.068676472
2662,0.066412993
2663,0.069239773
2664,0.071422137
2665,0.072736308
2666,0.068780787
2667,0.066259064
2668,0.071966827
2669,0.070350863
2670,0.070439965
2671,0.072700068
2672,0.067753002
2673,0.07306581
2674,0.068819642
2675,0.07093478
2676,0.069890514
2677,0.069244236
2678,0.069941811
2679,0.071496472
2680,0.069376267
2681,0.068055764
2682,0.068634421
2683,0.069024123
2684,0.0676568
2685,0.068307988
2686,0.069157571
2687,0.071874358
2688,0.070241719
2689,0.06861414
2690,0.068284236
2691,0.068145096
2692,0.071262613
2693,0.070703201
2694,0.067526653
2695,0.067681968
2696,0.066974029
2697,0.066806138
2698,0.070147276
2699,0.066966206
2700,0.071047716
2701,0.071815535
2702,0.068333529
2703,0.06681145
2704,0.06763
2705,0.067995429
2706,0.072844483
2707,0.069155835
2708,0.068115965
2709,0.068732664
2710,0.067861818
2711,0.070804924
2712,0.06520988
2713,0.06985613
2714,0.06621547
2715,0.067240886
2716,0.068685234
2717,0.067763478
2718,0.070343159
2719,0.066699848
2720,0.067769408
2721,0.069875196
2722,0.068314292
2723,0.071009949
2724,0.070684925
2725,0.070639782
2726,0.066308364
2727,0.066877604
2728,0.073872
2729,0.068281874
2730,0.066112727
2731,0.066726647
2732,0.066283159
2733,0.066042624
2734,0.06808123
2735,0.069916271
2736,0.06878607
2737,0.070078708
2738,0.067446008
2739,0.067248322
2740,0.06959945
2741,0.069703169
2742,0.068374068
2743,0.06379465
2744,0.06989821
2745,0.067824446
2746,0.06513048
2747,0.065714881
2748,0.069021903
2749,0.070937276
2750,0.069906816
2751,0.067811191
2752,0.066421561
2753,0.065218993
2754,0.068752013
2755,0.064059831
2756,0.06762401
2757,0.069760859
2758,0.067871504
2759,0.066057451
2760,0.068766266
2761,0.069902591
2762,0.06781204
2763,0.067200936
2764,0.068361945
2765,0.070131458
2766,0.068091497
2767,0.071089946
2768,0.065910883
2769,0.065467648
2770,0.069908611
2771,0.067255273
2772,0.066104472
2773,0.069381431
2774,0.067604199
2775,0.066782616
2776,0.067152224
2777,0.068638392
2778,0.066685088
2779,0.070365347
2780,0.066020206
2781,0.067861974
2782,0.067836098
2783,0.067096636
2784,0.067023382
2785,0.065362833
2786,0.067423701
2787,0.066580944
2788,0.067458346
2789,0.065762259
2790,0.067916267
2791,0.069579855
2792,0.06573768
2793,0.069091491
2794,0.068205453
2795,0.065890394
2796,0.066229455
2797,0.068221688
2798,0.067459464
2799,0.06863682
2800,0.066508532
2801,0.067059718
2802,0.063519627
2803,0.064413771
2804,0.068648122
2805,0.071234398
2806,0.064500935
2807,0.065447666
2808,0.070971571
2809,0.064977877
2810,0.06525296
2811,0.068021126
2812,0.068316445
2813,0.064566709
2814,0.070530728
2815,0.068466976
2816,0.065917932
2817,0.062716343
2818,0.065876961
2819,0.065690398
2820,0.066074267
2821,0.067499653
2822,0.064732835
2823,0.065362804
2824,0.066601887
2825,0.065145247
2826,0.064909101
2827,0.065798581
2828,0.065635085
2829,0.064672656
2830,0.068057731
2831,0.063957036
2832,0.066735193
2833,0.066217035
2834,0.065181784
2835,0.068320923
2836,0.065564394
2837,0.066351764
2838,0.067045733
2839,0.065069042
2840,0.064021431
2841,0.065807313
2842,0.0709823
2843,0.064988583
2844,0.065038487
2845,0.067384727
2846,0.065509669
2847,0.064990506
2848,0.063101783
2849,0.068326406
2850,0.06852223
2851,0.063206203
2852,0.068017893
2853,0.063473545
2854,0.067370191
2855,0.070668869
2856,0.065340355
2857,0.06870731
2858,0.065873981
2859,0.06816069
2860,0.064088091
2861,0.064639941
2862,0.065521136
2863,0.064809494
2864,0.061756771
2865,0.065297544
2866,0.069353729
2867,0.068651944
2868,0.063918225
2869,0.066216253
2870,0.064323373
2871,0.066612415
2872,0.063870542
2873,0.067586564
2874,0.064873211
2875,0.066031441
2876,0.062738687
2877,0.066693991
2878,0.06607496
2879,0.066415645
2880,0.065318815
2881,0.063805081
2882,0.062030982
2883,0.061959356
2884,0.067442924
2885,0.065341949
2886,0.066598326
2887,0.064917937
2888,0.068803295
2889,0.066874012
2890,0.064756513
2891,0.065483876
2892,0.068074174
2893,0.067408457
2894,0.064065918
2895,0.063238479
2896,0.064895123
2897,0.061130464
2898,0.064676382
2899,0.063875876
2900,0.065857798
2901,0.063073464
2902,0.065136731
2903,0.062967636
2904,0.064088605
2905,0.064652108
2906,0.063697159
2907,0.0627103
2908,0.067753762
2909,0.062568598
2910,0.065464005
2911,0.064827405
2912,0.064895183
2913,0.064477213
2914,0.063809015
2915,0.065999292
2916,0.066664353
2917,0.063788623
2918,0.06454698
2919,0.066989884
2920,0.064732715
2921,0.065965749
2922,0.065668598
2923,0.06503813
2924,0.066928692
2925,0.067511231
2926,0.06607376
2927,0.064706333
2928,0.064353541
2929,0.065617047
2930,0.069431663
2931,0.067925438
2932,0.06637942
2933,0.064408213
2934,0.065974638
2935,0.070061676
2936,0.065470748
2937,0.071002752
2938,0.067394704
2939,0.07104113
2940,0.068420857
2941,0.067211963
2942,0.068699032
2943,0.065116525
2944,0.06940715
2945,0.067790285
2946,0.065451972
2947,0.06750939
2948,0.069131888
2949,0.067034982
2950,0.067246415
2951,0.067958921
2952,0.066509195
2953,0.065477885
2954,0.06873621
2955,0.06742388
2956,0.066242903
2957,0.068201303
2958,0.066908434
2959,0.065808848
2960,0.066719711
2961,0.065028474
2962,0.069402412
2963,0.068254977
2964,0.065787643
2965,0.065081365
2966,0.066372178
2967,0.065730363
2968,0.06774886
2969,0.065949962
2970,0.068591282
2971,0.067140445
2972,0.067741632
2973,0.066643201
2974,0.067577161
2975,0.066941559
2976,0.067571834
2977,0.066454887
2978,0.069585167
2979,0.067036547
2980,0.064253047
2981,0.065781593
2982,0.064710423
2983,0.066843905
2984,0.06744051
2985,0.066020146
2986,0.070280127
2987,0.066117823
2988,0.06589181
2989,0.066596873
2990,0.067768224
2991,0.06959337
2992,0.069292359
2993,0.066775315
2994,0.067389354
2995,0.065860361
2996,0.06736166
2997,0.066720828
2998,0.06656374
2999,0.063433342
3000,0.064556256
3001,0.064408965
3002,0.068245403
3003,0.067157365
3004,0.066411786
3005,0.067003325
3006,0.069202647
3007,0.067709193
3008,0.071603484
3009,0.069509394
3010,0.065893106
3011,0.069023728
3012,0.066291027
3013,0.064591847
3014,0.065938964
3015,0.068451792
3016,0.064985454
3017,0.070499666
3018,0.066769846
3019,0.068280697
3020,0.065675586
3021,0.065837979
3022,0.069292821
3023,0.067448005
3024,0.066307463
3025,0.064854242
3026,0.065827288
3027,0.064742088
3028,0.065082088
3029,0.066150561
3030,0.06778726
3031,0.064738609
3032,0.064842641
3033,0.063781008
3034,0.069356434
3035,0.073216222
3036,0.063849702
3037,0.067095667
3038,0.063873477
3039,0.065547958
3040,0.068769567
3041,0.066665836
3042,0.067213297
3043,0.065085731
3044,0.067627549
3045,0.06681145
3046,0.069620602
3047,0.06505046
3048,0.063836418
3049,0.065139256
3050,0.06510777
3051,0.066886961
3052,0.067039326
3053,0.061934665
3054,0.066758826
3055,0.065442733
3056,0.066153452
3057,0.066157222
3058,0.064371824
3059,0.064954221
3060,0.070180498
3061,0.066348717
3062,0.067588687
3063,0.067853138
3064,0.066158757
3065,0.067975871
3066,0.068005174
3067,0.066170365
3068,0.067649513
3069,0.067699425
3070,0.068335041
3071,0.0656076
3072,0.069893435
3073,0.065443993
3074,0.066907316
3075,0.067542203
3076,0.067737699
3077,0.068556756
3078,0.066333823
3079,0.065986753
3080,0.065287888
3081,0.066358522
3082,0.064218022
3083,0.065711752
3084,0.066757202
3085,0.065728225
3086,0.068197429
3087,0.06868621
3088,0.06740208
3089,0.063767456
3090,0.064397402
3091,0.0678505
3092,0.064978234
3093,0.062093962
3094,0.066819996
3095,0.064949289
3096,0.068245374
3097,0.06822826
3098,0.065345019
3099,0.063396767
3100,0.062397882
3101,0.068841025
3102,0.063939154
3103,0.066519573
3104,0.067747526
3105,0.065659925
3106,0.065200828
3107,0.065520354
3108,0.064533882
3109,0.065437101
3110,0.064175405
3111,0.064193472
3112,0.067288421
3113,0.068692602
3114,0.065609857
3115,0.068097822
3116,0.067159235
3117,0.066616245
3118,0.062627465
3119,0.063870691
3120,0.064500846
3121,0.067658432
3122,0.066155382
3123,0.066705644
3124,0.067327991
3125,0.063240163
3126,0.066591471
3127,0.066421524
3128,0.063723929
3129,0.065992087
3130,0.066939235
3131,0.066773862
3132,0.064987741
3133,0.069547467
3134,0.067646697
3135,0.06528569
3136,0.061998706
3137,0.067304865
3138,0.064489678
3139,0.062333845
3140,0.06264089
3141,0.067539841
3142,0.061735794
3143,0.065785721
3144,0.062750675
3145,0.066237718
3146,0.064339973
3147,0.069617286
3148,0.062651835
3149,0.064046599
3150,0.063176744
3151,0.062179506
3152,0.062158834
3153,0.064708412
3154,0.064731933
3155,0.064716794
3156,0.064398244
3157,0.063573353
3158,0.064860225
3159,0.066056304
3160,0.063303433
3161,0.063972481
3162,0.064026624
3163,0.061955504
3164,0.067942999
3165,0.063818723
3166,0.06471286
3167,0.062814213
3168,0.063219078
3169,0.064300947
3170,0.064607292
3171,0.065256715
3172,0.064093225
3173,0.063776873
3174,0.063674681
3175,0.065316044
3176,0.064158961
3177,0.064303592
3178,0.067031719
3179,0.066217549
3180,0.061237484
3181,0.062188018
3182,0.065181002
3183,0.062921792
3184,0.061094556
3185,0.066074722
3186,0.065196678
3187,0.063201055
3188,0.062645465
3189,0.062306982
3190,0.064129829
3191,0.067296706
3192,0.064063638
3193,0.065465271
