Time temp,Abs,Reactor Temperature (C)
2762,0.067047778,318.05737
2764,0.066846924,318.051002
2766,0.065784634,318.101939
2768,0.066394055,318.104837
2769,0.065873985,318.130732
2770,0.066916452,318.135493
2771,0.065879028,318.128386
2772,0.067880322,318.120809
2773,0.068117815,318.152139
2776,0.066524461,318.135657
2778,0.066530786,318.146614
2780,0.065868941,318.150333
2781,0.066399383,318.188097
2783,0.067370485,318.179095
2784,0.06822018,318.169025
2785,0.066172529,318.177276
2786,0.067778169,318.174718
2788,0.064984613,318.201272
2789,0.066408378,318.201971
2790,0.067048381,318.213699
2792,0.066638492,318.222271
2793,0.066474421,318.252504
2795,0.065209424,318.214871
2796,0.069651321,318.243707
2797,0.06746937,318.203618
2799,0.06745577,318.236823
2800,0.068674815,318.236471
2801,0.066636303,318.228168
2802,0.067525269,318.258061
2803,0.066543857,318.239895
2804,0.066892394,318.262168
2805,0.066160622,318.266094
2807,0.067254776,318.294098
2808,0.068423326,318.291916
2809,0.067571577,318.296206
2810,0.067083273,318.275859
2813,0.067219882,318.284305
2814,0.067665429,318.284934
2815,0.068493984,318.303143
2816,0.067352884,318.319865
2818,0.069292506,318.320061
2820,0.069044578,318.338543
2822,0.069104801,318.314795
2824,0.068653095,318.355125
2826,0.067574074,318.359121
2827,0.070076796,318.348458
2830,0.069055296,318.342739
2831,0.069118153,318.342739
2832,0.067928736,318.349419
2833,0.068988606,318.367973
2834,0.068044621,318.374783
2836,0.067661284,318.402159
2837,0.066513861,318.386261
2839,0.069833352,318.403491
2841,0.068934637,318.402854
2842,0.07006558,318.448462
2843,0.068239952,318.424094
2845,0.067584274,318.384628
2846,0.068566794,318.434073
2848,0.069562336,318.42222
2849,0.068559936,318.453278
2850,0.069848472,318.428599
2852,0.070255417,318.467556
2853,0.068992909,318.470538
2856,0.072277924,318.452424
2857,0.072785497,318.465743
2859,0.07148712,318.480389
2861,0.0707933,318.481398
2862,0.070518865,318.512685
2863,0.072604591,318.476844
2864,0.07195482,318.521727
2866,0.069730895,318.494422
2869,0.071970777,318.487692
2870,0.07244848,318.550738
2872,0.072243267,318.505171
2873,0.069603357,318.551011
2876,0.072246953,318.554356
2877,0.072846726,318.563078
2878,0.074906244,318.569338
2879,0.071415377,318.54634
2881,0.071105853,318.545605
2884,0.072241793,318.619345
2885,0.072941731,318.576799
2887,0.07141511,318.593352
2888,0.073228626,318.604026
2890,0.074461938,318.536928
2891,0.074149251,318.643198
2892,0.073672016,318.643198
2894,0.074392608,318.60746
2897,0.071266202,318.577775
2899,0.072546982,318.635612
2900,0.073030142,318.647224
2903,0.073449011,318.620987
2905,0.075045867,318.615161
2906,0.074216114,318.621204
2907,0.073291747,318.642153
2908,0.07505247,318.680359
2910,0.073655989,318.661093
2911,0.073385996,318.687479
2912,0.075606232,318.660318
2913,0.073715167,318.677857
2915,0.075279688,318.687124
2916,0.075852893,318.671962
2919,0.073623143,318.68285
2920,0.074357499,318.681539
2922,0.073821956,318.706532
2924,0.074284989,318.705838
2925,0.074963676,318.710447
2926,0.075182983,318.699405
2928,0.076637429,318.757505
2930,0.074010099,318.70919
2933,0.076134599,318.743831
2934,0.074952028,318.77529
2936,0.074938399,318.751917
2938,0.074966267,318.779184
2941,0.076101677,318.778805
2943,0.074565003,318.783127
2945,0.075714937,318.788899
2946,0.074693753,318.788899
2947,0.07527321,318.779593
2948,0.076490033,318.800728
2950,0.078177911,318.813621
2953,0.076518466,318.799177
2956,0.076020242,318.804353
2957,0.074574722,318.807708
2959,0.076729145,318.831768
2960,0.075783752,318.84757
2961,0.076083037,318.855243
2963,0.076619453,318.834947
2964,0.076709396,318.845436
2966,0.076008661,318.83549
2968,0.078549972,318.842012
2969,0.076716095,318.87429
2970,0.078023339,318.861336
2973,0.07792182,318.860761
2975,0.077320008,318.882468
2976,0.077898223,318.888875
2977,0.078509459,318.882411
2979,0.078545404,318.857288
2981,0.076967913,318.901105
2982,0.077389497,318.892446
2983,0.07751997,318.888618
2984,0.07800882,318.887402
2985,0.07727602,318.9071
2988,0.076298196,318.961636
2989,0.078292083,318.943336
2991,0.080174345,318.924411
2992,0.079156051,318.911083
2993,0.079115766,318.948273
2995,0.079354355,318.939264
2996,0.079923852,318.963444
2998,0.078101011,318.952178
2999,0.079407746,318.962351
3001,0.078696047,318.952525
3002,0.079599979,318.965211
3003,0.078652905,318.980912
3004,0.0777086,318.987003
3006,0.077984374,318.958887
3008,0.078219764,318.991263
3010,0.0790343,319.011296
3011,0.077417129,318.984576
3014,0.079695757,319.002573
3016,0.078524869,318.991096
3017,0.079245286,318.997576
3018,0.079720968,318.997576
3020,0.078932308,319.027326
3022,0.080666502,319.020419
3024,0.079710423,319.041515
3026,0.079154923,319.045163
3028,0.081026288,319.056773
3029,0.079160812,319.038496
3030,0.080124714,319.033156
3032,0.080477784,319.036534
3034,0.081781433,319.044567
3037,0.077874511,319.072757
3038,0.079615992,319.07808
3040,0.080593219,319.111183
3041,0.079160502,319.081752
3043,0.078980748,319.110159
3045,0.080664222,319.096351
3046,0.080924606,319.100463
3048,0.0764942,319.103833
3050,0.079344238,319.096005
3051,0.077479416,319.120798
3053,0.08207874,319.099032
3055,0.080804504,319.13144
3056,0.080458164,319.11029
3057,0.078187919,319.165677
3058,0.079576173,319.152593
3060,0.081771033,319.119684
3062,0.079555841,319.168059
3063,0.081165408,319.157549
3065,0.081865241,319.134842
3066,0.08144679,319.166627
3067,0.078771842,319.155901
3068,0.078454626,319.157047
3070,0.079175564,319.211882
3073,0.079332121,319.178953
3075,0.079735816,319.207013
3077,0.081563816,319.178313
3079,0.078930739,319.199986
3081,0.080043404,319.216695
3083,0.078876585,319.22366
3084,0.080543245,319.227221
3085,0.081333607,319.241465
3087,0.080767827,319.207857
3089,0.080041341,319.262479
3090,0.079044027,319.226307
3091,0.078065058,319.221226
3093,0.079503788,319.234664
3094,0.081528969,319.287659
3095,0.080242805,319.249883
3097,0.081338239,319.275145
3099,0.080981755,319.230982
3102,0.079493853,319.264935
3103,0.082751144,319.274269
3106,0.081478604,319.29058
3108,0.079787384,319.30101
3109,0.080576106,319.318128
3110,0.080707622,319.311
3111,0.081304671,319.307734
3113,0.082002264,319.319788
3114,0.078583672,319.321569
3116,0.081074934,319.299824
3117,0.083462694,319.283881
3118,0.081792324,319.347309
3121,0.082384304,319.30287
3122,0.081105444,319.314626
3123,0.08300691,319.356483
3124,0.080871668,319.359708
3125,0.081974909,319.312062
3128,0.080844746,319.331658
3130,0.081847822,319.364882
3133,0.084069268,319.349357
3134,0.0833061,319.349357
3135,0.081523355,319.381505
3136,0.082431483,319.392271
3138,0.083236745,319.348742
3139,0.082484469,319.371084
3140,0.082920796,319.363995
3142,0.082331631,319.397181
3143,0.080986346,319.388998
3146,0.082926773,319.402101
3148,0.082686146,319.40652
3150,0.082636265,319.425159
3152,0.083498114,319.391547
3154,0.083263037,319.40917
3155,0.08475349,319.420891
3158,0.083290495,319.438277
3159,0.083161792,319.447828
3160,0.082424657,319.436704
3163,0.081501375,319.438391
3165,0.083999939,319.44337
3168,0.083329646,319.45184
3170,0.082196773,319.480756
3172,0.085396164,319.458741
3173,0.084174532,319.482628
3175,0.081416897,319.484197
3177,0.083100884,319.478202
3178,0.084087602,319.475433
3181,0.083710165,319.484157
3183,0.083112466,319.491481
3185,0.081937376,319.516186
3187,0.083543675,319.522267
3188,0.084337953,319.511099
3190,0.085032936,319.52642
3191,0.084516965,319.512734
3193,0.084394901,319.513215
3195,0.083584132,319.517495
3196,0.083273929,319.542837
3198,0.083661575,319.540428
3200,0.082587291,319.580059
3201,0.080316875,319.57397
3204,0.082766737,319.567438
3205,0.082944214,319.568277
3206,0.084534041,319.575625
3208,0.083911078,319.53068
3210,0.084559973,319.546779
3212,0.083080534,319.597122
3215,0.084021831,319.564581
3217,0.083838923,319.575792
3218,0.084237548,319.587199
3219,0.08276839,319.597204
3220,0.083497994,319.574664
3222,0.083409131,319.609971
3223,0.084599327,319.611345
3225,0.083385916,319.604165
3226,0.08393518,319.606638
3228,0.085016612,319.609287
3230,0.084189561,319.601397
3231,0.08725218,319.630612
3233,0.086366256,319.617311
3234,0.085053179,319.634932
3236,0.084875261,319.646569
3237,0.084023573,319.63373
3240,0.086552364,319.618371
3241,0.086438885,319.626386
3242,0.085420805,319.65509
3243,0.085668314,319.638098
3244,0.084133828,319.620914
3247,0.086385569,319.67854
3249,0.084718419,319.652022
3250,0.086569329,319.672974
3252,0.087425127,319.685544
3253,0.086777256,319.684395
3254,0.085734309,319.658513
3255,0.088193242,319.690262
3257,0.086987454,319.670815
3259,0.086726167,319.702412
3260,0.086550198,319.697865
3261,0.086871288,319.662931
3262,0.08614127,319.685223
3263,0.08676516,319.700062
3265,0.089772829,319.725245
3268,0.08609387,319.681116
3269,0.087859607,319.715753
3271,0.086865061,319.728322
3273,0.086689424,319.692574
3274,0.087239855,319.722019
3276,0.086423202,319.736707
3277,0.085268593,319.727854
3279,0.089058129,319.741641
3280,0.087589177,319.724183
3283,0.088842809,319.761212
3285,0.08787899,319.758214
3286,0.086506938,319.734585
3288,0.089092786,319.759143
3290,0.088238408,319.772233
3291,0.087431832,319.765824
3292,0.087514964,319.771275
3294,0.088460506,319.76167
3296,0.087243367,319.792337
3297,0.088602322,319.78832
3298,0.087198187,319.767378
3300,0.088092663,319.779603
3302,0.087353521,319.813752
3303,0.088478062,319.782548
3306,0.087875301,319.836514
3307,0.089396895,319.813993
3309,0.08927529,319.814213
3310,0.088816186,319.81801
3311,0.08735982,319.809981
3312,0.087162808,319.788782
3314,0.089263076,319.79919
3316,0.088629056,319.846886
3318,0.089383083,319.831554
3321,0.087422734,319.858837
3323,0.088479815,319.862413
3325,0.088178028,319.854206
3326,0.089395996,319.816952
3327,0.088409914,319.86065
3329,0.090669785,319.865338
3332,0.088744838,319.830012
3333,0.088537563,319.858703
3335,0.089224836,319.853861
3336,0.089308838,319.858456
3337,0.087430014,319.858456
3339,0.088687813,319.886132
3340,0.089767142,319.889402
3341,0.090800726,319.884768
3342,0.088199929,319.878426
3343,0.089795581,319.875991
3346,0.087832525,319.878716
3348,0.087842989,319.891216
3350,0.089579571,319.869878
3351,0.089941464,319.911845
3353,0.088281704,319.879894
3356,0.08893992,319.917722
3358,0.089124774,319.885221
3359,0.088644399,319.935206
3361,0.089243009,319.94432
3363,0.089383055,319.935504
3364,0.091868962,319.923262
3365,0.089292164,319.945575
3366,0.090664941,319.926068
3367,0.091576626,319.912914
3368,0.089220753,319.966983
3369,0.090379681,319.957426
3370,0.089902784,319.930495
3372,0.088101719,319.937297
3375,0.089886555,319.949477
3378,0.088176266,319.969497
3380,0.089268751,319.961039
3381,0.089963087,319.969994
3382,0.091138813,319.969994
3384,0.088529649,320.00446
3385,0.088270725,319.997351
3386,0.08926413,320.003039
3389,0.091655227,319.990783
3390,0.08798382,320.031266
3391,0.08924304,320.01287
3392,0.089005341,319.99082
3394,0.088703947,319.986781
3395,0.088598834,319.999481
3396,0.089226866,320.016926
3397,0.088629012,320.00252
3398,0.090939663,320.017492
3399,0.088709274,319.997031
3400,0.089289565,320.018412
3402,0.087335375,320.023006
3405,0.088988866,320.029012
3407,0.091547256,320.008902
3408,0.089178664,320.031842
3409,0.088401198,320.050954
3411,0.088969871,320.012628
3412,0.09091064,320.033744
3413,0.088717122,320.042576
3416,0.088315559,320.050495
3417,0.090014993,320.040589
3419,0.090568976,320.07321
3421,0.092188018,320.04456
3423,0.089587516,320.026164
3425,0.089970803,320.051474
3426,0.090991426,320.074229
3428,0.091064578,320.073826
3430,0.09254716,320.074185
3431,0.089742155,320.064951
3432,0.090965503,320.07818
3435,0.091320938,320.061698
3436,0.090066101,320.064076
3438,0.092489456,320.074222
3439,0.093258967,320.074222
3442,0.090304413,320.102848
3443,0.090406393,320.099087
3444,0.09161692,320.106631
3447,0.091290235,320.085384
3449,0.091201064,320.114823
3452,0.091988491,320.097716
3453,0.092167711,320.117819
3454,0.090140377,320.119802
3457,0.092323061,320.139995
3459,0.090828685,320.129041
3460,0.092196402,320.124754
3462,0.090942779,320.118407
3465,0.091531762,320.153678
3467,0.090966933,320.140432
3470,0.09177487,320.174581
3472,0.092233864,320.133857
3475,0.09132616,320.169599
3476,0.092940354,320.174309
3478,0.093436092,320.195989
3480,0.093078321,320.148359
3481,0.092605979,320.185101
3482,0.091084125,320.177273
3483,0.092967303,320.165672
3486,0.093515125,320.190389
3487,0.091843477,320.176305
3488,0.091773824,320.17484
3489,0.093802521,320.19098
3490,0.090652677,320.183563
3492,0.093486597,320.195104
3493,0.091904239,320.229
3495,0.092004783,320.223872
3497,0.092427868,320.228505
3499,0.091297429,320.199785
3502,0.093141181,320.196224
3503,0.092310018,320.196224
3505,0.092166422,320.246019
3508,0.092468853,320.216783
3510,0.091055343,320.208094
3513,0.093711682,320.234697
3514,0.090291296,320.229158
3516,0.092558516,320.26512
3517,0.093609633,320.266614
3518,0.09218613,320.246065
3520,0.091867658,320.240046
3522,0.094419822,320.246534
3523,0.093748011,320.253148
3524,0.09247602,320.26364
3526,0.093215412,320.231267
3529,0.092864311,320.293566
3530,0.09253896,320.258008
3531,0.093882015,320.291006
3532,0.094422799,320.293378
3534,0.092966415,320.302426
3536,0.092322491,320.282818
3537,0.092720819,320.268655
3538,0.09311239,320.279245
3540,0.097394356,320.285732
3542,0.092331874,320.313141
3543,0.092875101,320.310997
3545,0.093237871,320.312373
3546,0.092265829,320.314163
3549,0.094302059,320.308963
3550,0.092524457,320.313004
3551,0.092549316,320.330038
3552,0.094686439,320.29837
3554,0.095478441,320.319608
3555,0.094158711,320.348807
3556,0.096547432,320.337815
3558,0.093573087,320.31803
3559,0.091498771,320.322771
3562,0.094573527,320.312012
3565,0.095706834,320.315374
3567,0.096321912,320.361206
3568,0.09399922,320.349446
3569,0.094662737,320.367586
3571,0.095050428,320.339477
3573,0.094773595,320.373333
3575,0.093524763,320.364409
3576,0.094852667,320.356324
3578,0.091923136,320.343287
3579,0.096888461,320.393759
3581,0.095284529,320.393975
3582,0.095125277,320.368267
3585,0.039530618,320.395257
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
